q_err_KP,qdot_err_KP,z_error,Tor_HR,Tor_HP,Tor_KP,Fx_foot,Fy_foot,Fz_foot,HR_q,HP_q,KP_q,HR_qdot,HP_qdot,KP_qdot,HR_q_d,HP_q_d,KP_q_d,HR_qdot_d,HP_qdot_d,KP_qdot_d,x,y,z,x_d,y_d,z_d
0.17027,2.26006,-0.019692,2.33749,-1.83951,5.41557,-1.2,0.7,0,0.000240624,1.85114,-1.37474,0,-0.283275,1.01574,4.51E-05,1.74634,-1.20447,-0.000364832,-0.332749,1.05559,-0.459778,0.100041,-0.16921,-0.483234,0.100009,-0.188902
0.17044,2.25619,-0.019702,2.32587,-1.90345,5.37871,-1.2,0.7,0,0.000240624,1.85083,-1.37372,0,-0.277981,1.01586,4.47E-05,1.74594,-1.20328,-0.000363686,-0.332214,1.05291,-0.459987,0.100041,-0.169177,-0.483445,0.100008,-0.188879
0.17059,2.25233,-0.019712,2.36428,-1.71129,5.47293,-1.2,0.7,0,0.000240624,1.85053,-1.37269,0,-0.297352,1.01447,4.44E-05,1.74554,-1.2021,-0.000362537,-0.331673,1.05023,-0.460195,0.100041,-0.169145,-0.483656,0.100008,-0.188857
0.17075,2.24844,-0.019721,2.39854,-1.53881,5.55729,-1.2,0.7,0,0.000240624,1.85023,-1.37167,0,-0.314316,1.01225,4.4E-05,1.74514,-1.20092,-0.000361384,-0.331125,1.04752,-0.460403,0.100041,-0.169113,-0.483865,0.100008,-0.188834
0.1709,2.24452,-0.019703,2.42006,-1.44383,5.59904,-1.2,0.7,0,0.000240624,1.84987,-1.37065,0,-0.327309,1.01838,4.37E-05,1.74474,-1.19975,-0.000360168,-0.330532,1.04477,-0.460601,0.100041,-0.169108,-0.484074,0.100008,-0.188811
0.17112,2.24055,-0.019704,2.44403,-1.31927,5.6598,-1.2,0.7,0,0.000240624,1.84957,-1.36969,0,-0.338077,1.01363,4.33E-05,1.74434,-1.19857,-0.000358987,-0.329926,1.04198,-0.460794,0.100041,-0.169085,-0.484283,0.100008,-0.188789
0.17126,2.2366,-0.019686,2.48219,-1.09076,5.77791,-1.2,0.7,0,0.000240624,1.84921,-1.36866,0,-0.348003,0.987583,4.3E-05,1.74394,-1.1974,-0.000357764,-0.329321,1.0392,-0.460991,0.100041,-0.16908,-0.48449,0.100008,-0.188766
0.17141,2.23264,-0.019669,2.48253,-1.10301,5.76563,-1.2,0.7,0,0.000240624,1.84885,-1.36764,0,-0.35059,0.993779,4.26E-05,1.74354,-1.19623,-0.000356538,-0.328709,1.03641,-0.461189,0.100041,-0.169075,-0.484697,0.100008,-0.188744
0.17161,2.22862,-0.019641,2.53011,-0.840172,5.89821,0,0,0,0.000240624,1.84849,-1.36668,0,-0.368035,0.976634,4.23E-05,1.74314,-1.19507,-0.000355287,-0.328046,1.03355,-0.461371,0.100041,-0.16908,-0.484903,0.100008,-0.188721
0.17182,2.22457,-0.019615,2.54694,-0.753093,5.93951,0,0,0,0.000240624,1.84813,-1.36572,0,-0.375314,0.973025,4.2E-05,1.74275,-1.1939,-0.000354034,-0.327377,1.03067,-0.461553,0.100041,-0.169084,-0.485108,0.100008,-0.188699
0.17201,2.22048,-0.01956,2.5606,-0.696256,5.96216,0,0,3,0.000240624,1.84771,-1.36475,0,-0.383736,0.97862,4.16E-05,1.74235,-1.19274,-0.000352718,-0.326664,1.02774,-0.461725,0.100041,-0.169117,-0.485313,0.100008,-0.188677
0.17214,2.21648,-0.019544,2.59721,-0.475648,6.07748,0,0,3,0.000240624,1.84735,-1.36373,0,-0.393601,0.953354,4.13E-05,1.74196,-1.19159,-0.000351479,-0.326027,1.02489,-0.461922,0.100041,-0.169111,-0.485517,0.100008,-0.188655
0.17144,2.21302,-0.019447,2.65439,-0.155293,6.24321,0,0,3,0.000240624,1.8465,-1.36187,0,-0.415137,0.930976,4.09E-05,1.74156,-1.19043,-0.000350071,-0.325697,1.02259,-0.46225,0.100041,-0.169186,-0.48572,0.100008,-0.188633
0.17259,2.2082,-0.019425,2.66494,-0.113507,6.24244,0.6,-0.1,3,0.000240624,1.8465,-1.36187,0,-0.415137,0.930976,4.06E-05,1.74117,-1.18928,-0.000348813,-0.324528,1.01892,-0.46225,0.100041,-0.169186,-0.485923,0.100008,-0.188611
0.17277,2.20407,-0.019371,2.63472,-0.267878,6.17568,0.6,-0.1,8.9,0.000240624,1.84608,-1.3609,0,-0.405212,0.935247,4.03E-05,1.74078,-1.18813,-0.000347487,-0.323791,1.01594,-0.462422,0.100041,-0.169218,-0.486124,0.100008,-0.188589
0.17295,2.19996,-0.019345,2.6336,-0.274144,6.16552,1.6,-0.3,8.9,0.000240624,1.84572,-1.35994,0,-0.402685,0.931578,3.99E-05,1.74038,-1.18699,-0.000346214,-0.323086,1.01297,-0.462604,0.100041,-0.169222,-0.486325,0.100008,-0.188567
0.17319,2.19576,-0.01928,2.67532,-0.037957,6.28378,1.6,-0.3,8.9,0.000240624,1.8453,-1.35904,0,-0.415859,0.912809,3.96E-05,1.73999,-1.18585,-0.000344861,-0.322295,1.00991,-0.46276,0.100041,-0.169265,-0.486526,0.100007,-0.188545
0.17343,2.19154,-0.019217,2.67432,-0.0400273,6.27955,1.6,-0.3,11.9,0.000240624,1.84488,-1.35814,0,-0.413513,0.908538,3.93E-05,1.7396,-1.18471,-0.000343505,-0.321497,1.00683,-0.462916,0.100041,-0.169307,-0.486725,0.100007,-0.188524
0.17366,2.18731,-0.019153,2.72331,0.226996,6.41443,3.2,0.2,11.9,0.000240624,1.84446,-1.35723,0,-0.432643,0.894762,3.89E-05,1.73921,-1.18357,-0.000342147,-0.320694,1.00374,-0.463072,0.100041,-0.169349,-0.486924,0.100007,-0.188502
0.17389,2.18307,-0.01909,2.71112,0.154163,6.37166,3.2,0.2,11.9,0.000240624,1.84404,-1.35633,0,-0.42783,0.899454,3.86E-05,1.73882,-1.18244,-0.000340786,-0.319886,1.00063,-0.463227,0.100041,-0.169391,-0.487122,0.100007,-0.188481
0.17412,2.178792,-0.018998,2.7353,0.301281,6.44518,3.2,0.2,13.5,0.000240624,1.84356,-1.35543,0,-0.432342,0.881107,3.83E-05,1.73843,-1.18131,-0.000339366,-0.319035,0.997482,-0.463373,0.100041,-0.169461,-0.487319,0.100007,-0.188459
0.17435,2.174528,-0.018935,2.74071,0.333315,6.45856,3.3,0.4,13.5,0.000240624,1.84313,-1.35453,0,-0.432944,0.875933,3.8E-05,1.73805,-1.18018,-0.000338,-0.318215,0.994348,-0.463529,0.100041,-0.169503,-0.487516,0.100007,-0.188438
0.17463,2.170206,-0.018862,2.74727,0.37582,6.47652,3.3,0.4,13.5,0.000240624,1.84271,-1.35369,0,-0.432282,0.867331,3.76E-05,1.73766,-1.17906,-0.000336611,-0.317347,0.991146,-0.463669,0.100041,-0.169555,-0.487712,0.100007,-0.188417
0.17484,2.165925,-0.018799,2.74779,0.369761,6.46911,3.3,0.4,10.5,0.000240624,1.84229,-1.35278,0,-0.433786,0.871121,3.73E-05,1.73727,-1.17794,-0.00033524,-0.316517,0.987985,-0.463825,0.100041,-0.169597,-0.487907,0.100007,-0.188396
0.17512,2.161576,-0.018726,2.72894,0.275723,6.41613,3.1,0.4,10.5,0.000240624,1.84187,-1.35194,0,-0.421935,0.866789,3.7E-05,1.73689,-1.17682,-0.000333847,-0.315638,0.984756,-0.463965,0.100041,-0.169649,-0.488101,0.100007,-0.188375
0.17534,2.157268,-0.018663,2.73925,0.340195,6.44722,3.1,0.4,10.5,0.000240624,1.84145,-1.35104,0,-0.423258,0.856743,3.67E-05,1.7365,-1.1757,-0.000332471,-0.314796,0.981568,-0.46412,0.100041,-0.169691,-0.488295,0.100007,-0.188354
0.17561,2.152902,-0.01859,2.71703,0.235093,6.38922,3.1,0.4,10.4,0.000240624,1.84103,-1.3502,0,-0.408159,0.848141,3.63E-05,1.73612,-1.17459,-0.000331072,-0.313906,0.978312,-0.46426,0.100041,-0.169743,-0.488487,0.100007,-0.188333
0.17586,2.148532,-0.018517,2.70599,0.17726,6.35555,1.7,-0.3,10.4,0.000240624,1.84061,-1.34935,0,-0.401662,0.846757,3.6E-05,1.73574,-1.17349,-0.000329671,-0.313011,0.975042,-0.4644,0.100041,-0.169795,-0.48868,0.100007,-0.188312
0.17613,2.144168,-0.018472,2.69254,0.108173,6.31659,1.7,-0.3,10.4,0.000240624,1.84025,-1.34851,0,-0.394023,0.844471,3.57E-05,1.73535,-1.17238,-0.000328322,-0.312146,0.971788,-0.46455,0.100041,-0.169819,-0.488871,0.100007,-0.188291
0.17639,2.139771,-0.018399,2.66857,-0.0246727,6.24247,1.7,-0.3,10.4,0.000240624,1.83983,-1.34767,0,-0.382773,0.848502,3.54E-05,1.73497,-1.17128,-0.000326916,-0.311239,0.968491,-0.46469,0.100041,-0.169871,-0.489061,0.100007,-0.18827
0.17665,2.13539,-0.018355,2.67924,0.0411554,6.27407,1.6,-0.3,10.4,0.000240624,1.83946,-1.34683,0,-0.384458,0.838576,3.51E-05,1.73459,-1.17018,-0.000325561,-0.310363,0.96521,-0.46484,0.100041,-0.169895,-0.489251,0.100007,-0.18825
0.1769,2.131006,-0.01831,2.63767,-0.165567,6.16455,1.6,-0.3,10.4,0.000240624,1.8391,-1.34599,0,-0.360756,0.831418,3.47E-05,1.73421,-1.16909,-0.000324204,-0.309481,0.961916,-0.46499,0.100041,-0.169919,-0.48944,0.100007,-0.188229
0.17721,2.126572,-0.018284,2.59865,-0.366537,6.05748,1.6,-0.3,7.4,0.000240624,1.8388,-1.3452,0,-0.340363,0.829192,3.44E-05,1.73383,-1.16799,-0.000322878,-0.308587,0.958582,-0.465135,0.100041,-0.169925,-0.489629,0.100006,-0.188209
0.17751,2.122116,-0.01823,2.56536,-0.521844,5.97512,-0.3,0.6,7.4,0.000240624,1.83844,-1.34442,0,-0.318346,0.815957,3.41E-05,1.73346,-1.16691,-0.000321495,-0.307652,0.955206,-0.46527,0.100041,-0.169959,-0.489816,0.100006,-0.188189
0.17782,2.117665,-0.018203,2.54,-0.661699,5.89949,-0.3,0.6,7.4,0.000240624,1.83814,-1.34364,0,-0.307458,0.820108,3.38E-05,1.73308,-1.16582,-0.000320163,-0.306747,0.951845,-0.465415,0.100041,-0.169965,-0.490003,0.100006,-0.188168
0.17812,2.113211,-0.018177,2.52772,-0.668311,5.89805,-0.3,0.6,8.9,0.000240624,1.83784,-1.34286,0,-0.286042,0.778961,3.35E-05,1.7327,-1.16474,-0.000318828,-0.305836,0.948471,-0.46556,0.100041,-0.169971,-0.490189,0.100006,-0.188148
0.17842,2.108772,-0.018179,2.47506,-0.933785,5.75949,-2.7,0.7,8.9,0.000240624,1.8376,-1.34208,0,-0.25801,0.772886,3.32E-05,1.73233,-1.16366,-0.000317542,-0.304953,0.945112,-0.465714,0.100041,-0.169949,-0.490374,0.100006,-0.188128
0.1787,2.10433,-0.018181,2.43283,-1.17329,5.63038,-2.7,0.7,8.9,0.000240624,1.83736,-1.34129,0,-0.241647,0.784977,3.29E-05,1.73195,-1.16259,-0.000316253,-0.304065,0.94174,-0.465869,0.100041,-0.169927,-0.490558,0.100006,-0.188108
0.17905,2.099848,-0.018201,2.39479,-1.34727,5.53991,-2.7,0.7,13.4,0.000240624,1.83718,-1.34057,0,-0.216622,0.767351,3.26E-05,1.73158,-1.16152,-0.000314993,-0.303164,0.938328,-0.466019,0.100041,-0.169887,-0.490742,0.100006,-0.188088
0.1794,2.095354,-0.018226,2.38411,-1.35407,5.53814,-2.9,1.2,13.4,0.000300781,1.837,-1.33985,0.000902342,-0.199357,0.732701,3.23E-05,1.73121,-1.16045,-0.000306723,-0.302259,0.934904,-0.466169,0.100051,-0.169842,-0.490925,0.100006,-0.188068
0.17975,2.090846,-0.018247,2.33835,-1.58982,5.41319,-2.9,1.2,13.4,0.000300781,1.83682,-1.33913,0.00120312,-0.178423,0.734506,3.2E-05,1.73084,-1.15938,-0.000305485,-0.301346,0.931466,-0.466319,0.100051,-0.169802,-0.491107,0.100006,-0.188049
0.18009,2.086334,-0.018268,2.33886,-1.54483,5.43711,-2.9,1.2,16.4,0.000300781,1.83664,-1.33841,0.00114297,-0.166632,0.70118,3.17E-05,1.73047,-1.15832,-0.000304243,-0.300428,0.928014,-0.466469,0.100051,-0.169761,-0.491288,0.100006,-0.188029
0.18047,2.081766,-0.018277,2.32565,-1.58066,5.41771,-2.8,1.1,16.4,0.000300781,1.83646,-1.33774,0.00114297,-0.150872,0.676034,3.14E-05,1.7301,-1.15727,-0.000302979,-0.299463,0.924496,-0.466604,0.100051,-0.169732,-0.491469,0.100006,-0.188009
0.18087,2.077202,-0.018316,2.31901,-1.59691,5.40899,-2.8,1.1,16.4,0.000300781,1.83634,-1.33708,0.00120312,-0.143111,0.661296,3.11E-05,1.72973,-1.15621,-0.000301762,-0.298526,0.920992,-0.466748,0.100051,-0.169674,-0.491649,0.100006,-0.18799
0.18132,2.072583,-0.018344,2.35464,-1.36513,5.52827,-2.8,1.1,19.4,0.000300781,1.83622,-1.33648,0.00114297,-0.147443,0.624601,3.08E-05,1.72936,-1.15516,-0.000300522,-0.297544,0.917423,-0.466878,0.100051,-0.169626,-0.491828,0.100006,-0.18797
0.18176,2.067933,-0.018344,2.36052,-1.31349,5.55312,-1.7,0.9,19.4,0.000300781,1.83604,-1.33588,0.00120312,-0.144134,0.607336,3.05E-05,1.72899,-1.15412,-0.00029923,-0.296523,0.913813,-0.466998,0.100051,-0.169607,-0.492006,0.100006,-0.187951
0.18221,2.063289,-0.018373,2.38402,-1.15912,5.6332,-1.7,0.9,19.4,0.000300781,1.83592,-1.33528,0.00120312,-0.147142,0.58183,3.02E-05,1.72863,-1.15307,-0.000297983,-0.29553,0.910219,-0.467128,0.100051,-0.169559,-0.492183,0.100006,-0.187932
0.18271,2.058564,-0.018369,2.40623,-0.991734,5.7186,-1.7,0.9,25.4,0.000360937,1.83574,-1.33474,0.00697811,-0.153759,0.560595,2.99E-05,1.72826,-1.15203,-0.000289889,-0.294461,0.906534,-0.467232,0.100061,-0.169544,-0.49236,0.100006,-0.187913
0.18319,2.053836,-0.01836,2.4426,-0.754894,5.8416,2.1,1.8,25.4,0.000360937,1.83555,-1.33419,0.00782029,-0.161399,0.529434,2.96E-05,1.7279,-1.151,-0.000288599,-0.293386,0.902836,-0.467336,0.100061,-0.169534,-0.492535,0.100006,-0.187894
0.18374,2.04907,-0.018368,2.48519,-0.513484,5.96464,2.1,1.8,25.4,0.000360937,1.83543,-1.33371,0.00763983,-0.175656,0.510605,2.93E-05,1.72754,-1.14997,-0.000287336,-0.292299,0.8991,-0.467436,0.100061,-0.169507,-0.49271,0.100006,-0.187875
0.18429,2.04424,-0.01832,2.51842,-0.311869,6.06697,2.1,1.8,31.3,0.000360937,1.83519,-1.33323,0.00763983,-0.183356,0.488047,2.9E-05,1.72718,-1.14894,-0.000285974,-0.291143,0.8953,-0.467515,0.100061,-0.169536,-0.492885,0.100005,-0.187856
0.18484,2.039425,-0.018299,2.56886,-0.0134805,6.2213,2.8,1.7,31.3,0.000360937,1.83501,-1.33275,0.00763983,-0.197853,0.459232,2.87E-05,1.72682,-1.14791,-0.000284658,-0.290015,0.891515,-0.467605,0.100061,-0.169538,-0.493058,0.100005,-0.187837
0.18544,2.034558,-0.018269,2.59073,0.117104,6.28667,2.8,1.7,31.3,0.000360937,1.83483,-1.33233,0.00763983,-0.203207,0.445035,2.84E-05,1.72646,-1.14689,-0.000283322,-0.288844,0.887668,-0.467679,0.100061,-0.169549,-0.493231,0.100005,-0.187818
0.18567,2.02989,-0.018196,2.62129,0.376316,6.42466,2.8,1.7,31.3,0.000421093,1.83441,-1.33155,0.00968513,-0.196951,0.383134,2.81E-05,1.7261,-1.14588,-0.000275309,-0.287771,0.88401,-0.467802,0.100071,-0.169604,-0.493402,0.100005,-0.1878
0.18669,2.024724,-0.018177,2.62387,0.382035,6.42383,2.8,1.7,35.9,0.000421093,1.83441,-1.33155,0.00968513,-0.196951,0.383134,2.78E-05,1.72574,-1.14486,-0.000274018,-0.286421,0.879864,-0.467802,0.100071,-0.169604,-0.493573,0.100005,-0.187781
0.18734,2.019783,-0.018137,2.65852,0.613632,6.54727,5,0.8,35.9,0.000421093,1.83423,-1.33119,0.00962498,-0.201282,0.347281,2.75E-05,1.72539,-1.14385,-0.000272688,-0.285199,0.875933,-0.467862,0.100071,-0.169626,-0.493744,0.100005,-0.187763
0.18798,2.014815,-0.018068,2.65154,0.607341,6.54365,5,0.8,35.9,0.000421093,1.83399,-1.33083,0.00962498,-0.189191,0.325745,2.73E-05,1.72503,-1.14285,-0.000271312,-0.283942,0.871965,-0.467911,0.100071,-0.169676,-0.493913,0.100005,-0.187744
0.18868,2.009813,-0.018017,2.63841,0.565499,6.52235,5,0.8,37.4,0.000421093,1.83381,-1.33053,0.00962498,-0.175114,0.306495,2.7E-05,1.72468,-1.14185,-0.000269962,-0.282676,0.867963,-0.467955,0.100071,-0.169709,-0.494082,0.100005,-0.187726
0.18943,2.004777,-0.017985,2.62677,0.532593,6.50616,5.1,0.7,37.4,0.000421093,1.83369,-1.33028,0.00962498,-0.16176,0.286644,2.67E-05,1.72433,-1.14085,-0.000268637,-0.2814,0.863927,-0.467994,0.100071,-0.169723,-0.494249,0.100005,-0.187708
0.19013,1.99978,-0.017963,2.60917,0.472316,6.47621,5.1,0.7,37.4,0.000421093,1.83357,-1.32998,0.00956482,-0.144615,0.264145,2.64E-05,1.72398,-1.13985,-0.000267327,-0.280156,0.85993,-0.468049,0.100071,-0.169727,-0.494416,0.100005,-0.18769
0.19088,1.99471,-0.017908,2.59428,0.414942,6.44612,5.1,0.7,39,0.000481249,1.83339,-1.32974,0.00872264,-0.13096,0.249287,2.61E-05,1.72363,-1.13886,-0.000259587,-0.278844,0.85585,-0.468078,0.100082,-0.169764,-0.494583,0.100005,-0.187672
0.19168,1.98964,-0.017893,2.60367,0.517649,6.50281,4.5,1.2,39,0.000481249,1.83333,-1.32956,0.00872264,-0.120252,0.208621,2.59E-05,1.72328,-1.13788,-0.000258314,-0.277551,0.85176,-0.468113,0.100082,-0.169761,-0.494748,0.100005,-0.187654
0.19249,1.984526,-0.01785,2.55405,0.28833,6.38595,4.5,1.2,39,0.000481249,1.83321,-1.32938,0.00872264,-0.0887303,0.190575,2.56E-05,1.72293,-1.13689,-0.000256996,-0.276224,0.847636,-0.468137,0.100082,-0.169786,-0.494912,0.100005,-0.187636
0.19328,1.979447,-0.017835,2.54488,0.263408,6.37394,4.5,1.2,43.5,0.000481249,1.83315,-1.3292,0.00872264,-0.0779022,0.173671,2.53E-05,1.72258,-1.13592,-0.000255719,-0.274924,0.843527,-0.468172,0.100082,-0.169783,-0.495076,0.100005,-0.187618
0.19414,1.974326,-0.017845,2.52406,0.216264,6.35333,4.6,1.1,43.5,0.000541405,1.83315,-1.32908,0.0137757,-0.0620811,0.148947,2.5E-05,1.72224,-1.13494,-0.000248224,-0.273616,0.839386,-0.468202,0.100092,-0.169756,-0.495239,0.100005,-0.187601
0.19499,1.969181,-0.01782,2.51535,0.221793,6.3592,4.6,1.1,43.5,0.000541405,1.83309,-1.32896,0.0151593,-0.047403,0.118688,2.48E-05,1.72189,-1.13397,-0.000246958,-0.272274,0.835211,-0.468222,0.100092,-0.169763,-0.495401,0.100005,-0.187583
0.19583,1.96406,-0.017824,2.50761,0.193162,6.34467,4.6,1.1,43.5,0.000541405,1.83309,-1.32884,0.0149187,-0.0396429,0.108221,2.45E-05,1.72155,-1.13301,-0.000245729,-0.270957,0.83105,-0.468252,0.100092,-0.169742,-0.495562,0.100005,-0.187566
0.19674,1.958875,-0.017822,2.49464,0.168242,6.33476,3.3,0.5,43.5,0.000601561,1.83309,-1.32878,0.0153398,-0.0234609,0.0806693,2.42E-05,1.72121,-1.13204,-0.000238337,-0.269604,0.826835,-0.468267,0.100102,-0.169726,-0.495723,0.100005,-0.187548
0.19763,1.953699,-0.017816,2.49312,0.197163,6.35176,3.3,0.5,43.5,0.000601561,1.83309,-1.32872,0.0171445,-0.0167836,0.0610585,2.4E-05,1.72087,-1.13109,-0.000237119,-0.268246,0.822609,-0.468282,0.100102,-0.169715,-0.495882,0.100004,-0.187531
0.19859,1.948458,-0.017799,2.50034,0.261486,6.38663,3.3,0.5,43.5,0.000601561,1.83309,-1.32872,0.0170843,-0.0131742,0.0418085,2.37E-05,1.72053,-1.13013,-0.000235885,-0.26685,0.818328,-0.468282,0.100102,-0.169715,-0.496041,0.100004,-0.187514
0.19954,1.943243,-0.017815,2.48525,0.209173,6.36122,3.3,0.5,43.5,0.000661717,1.83315,-1.32872,0.0213554,-0.00715858,0.0373569,2.34E-05,1.72019,-1.12918,-0.000228635,-0.265482,0.814063,-0.468292,0.100112,-0.169681,-0.496199,0.100004,-0.187496
0.20048,1.938006,-0.017798,2.47509,0.189157,6.35271,3.3,0.5,43.5,0.000661717,1.83315,-1.32872,0.0233406,0.00174453,0.0228593,2.32E-05,1.71985,-1.12824,-0.000227428,-0.264081,0.809766,-0.468292,0.100112,-0.169681,-0.496356,0.100004,-0.187479
0.20143,1.932774,-0.017809,2.40827,-0.150268,6.17916,3.3,0.5,43.5,0.000661717,1.83321,-1.32872,0.0230999,0.0373569,0.0164226,2.29E-05,1.71952,-1.12729,-0.000226256,-0.262705,0.805484,-0.468302,0.100112,-0.169653,-0.496512,0.100004,-0.187462
0.20242,1.927485,-0.017789,2.41864,-0.0903943,6.21049,3.3,0.5,43.5,0.000721873,1.83321,-1.32878,0.0199718,0.0398835,0.0015039,2.26E-05,1.71918,-1.12636,-0.000219073,-0.261266,0.801125,-0.468287,0.100122,-0.169657,-0.496668,0.100004,-0.187446
0.20342,1.922202,-0.01779,2.47537,0.252336,6.39068,3.3,0.5,43.5,0.000721873,1.83327,-1.32884,0.01925,0.0255062,-0.0351913,2.24E-05,1.71885,-1.12542,-0.000217914,-0.259851,0.796782,-0.468282,0.100122,-0.169639,-0.496822,0.100004,-0.187429
0.20441,1.916897,-0.017762,2.50056,0.423244,6.48166,3.3,0.5,43.5,0.000721873,1.83327,-1.3289,0.0193703,0.0230398,-0.0625022,2.21E-05,1.71852,-1.12449,-0.000216717,-0.258405,0.792407,-0.468267,0.100122,-0.16965,-0.496976,0.100004,-0.187412
0.20539,1.911595,-0.017736,2.50346,0.440699,6.49051,3.3,0.5,43.5,0.000721873,1.83327,-1.32896,0.0189492,0.0234007,-0.0662319,2.19E-05,1.71819,-1.12357,-0.000215518,-0.256957,0.788025,-0.468252,0.100122,-0.16966,-0.497129,0.100004,-0.187396
0.20643,1.906241,-0.017698,2.51417,0.477686,6.50846,3.3,0.5,43.5,0.000721873,1.83327,-1.32908,0.0149187,0.0212953,-0.0671944,2.16E-05,1.71786,-1.12265,-0.000214303,-0.255473,0.783591,-0.468222,0.100123,-0.169681,-0.497281,0.100004,-0.187379
0.20741,1.900926,-0.017677,2.5352,0.592295,6.56747,3.3,0.5,43.5,0.000782029,1.83327,-1.32914,0.0131742,0.0156406,-0.07706,2.13E-05,1.71753,-1.12173,-0.000207305,-0.254023,0.779196,-0.468208,0.100133,-0.169686,-0.497432,0.100004,-0.187363
0.20838,1.895612,-0.01765,2.53483,0.575875,6.55722,4.5,-0.2,43.5,0.000782029,1.83327,-1.3292,0.0132945,0.0123922,-0.0676155,2.11E-05,1.71721,-1.12082,-0.000206133,-0.252569,0.774792,-0.468193,0.100133,-0.169696,-0.497583,0.100004,-0.187346
0.20935,1.890292,-0.017623,2.54416,0.633131,6.58687,4.5,-0.2,43.5,0.000782029,1.83327,-1.32926,0.0132945,0.0102867,-0.0742326,2.08E-05,1.71688,-1.11991,-0.000204959,-0.251112,0.770382,-0.468178,0.100133,-0.169707,-0.497732,0.100004,-0.18733
0.21031,1.884951,-0.017569,2.56471,0.735298,6.63821,4.5,-0.2,43.5,0.000782029,1.83321,-1.32932,0.0132945,-0.000721873,-0.0713451,2.06E-05,1.71656,-1.11901,-0.000203749,-0.249626,0.765941,-0.468152,0.100133,-0.169745,-0.497881,0.100004,-0.187314
0.21127,1.879627,-0.017542,2.55787,0.679062,6.60676,4.5,-0.2,43.5,0.000782029,1.83321,-1.32938,0.0129937,-0.00138359,-0.0592538,2.03E-05,1.71624,-1.11811,-0.000202571,-0.248166,0.761517,-0.468137,0.100133,-0.169756,-0.498029,0.100004,-0.187298
0.21222,1.874305,-0.017516,2.56444,0.709926,6.62206,4.5,-0.2,43.5,0.000782029,1.83321,-1.32944,0.0108883,-0.00114297,-0.064728,2.01E-05,1.71592,-1.11722,-0.000201391,-0.246704,0.757085,-0.468122,0.100133,-0.169766,-0.498176,0.100004,-0.187282
0.21317,1.868977,-0.017489,2.56643,0.709342,6.62038,4.5,-0.2,43.5,0.000782029,1.83321,-1.3295,0.00914373,-0.00120312,-0.0638256,1.98E-05,1.7156,-1.11633,-0.00020021,-0.245239,0.752647,-0.468107,0.100133,-0.169777,-0.498322,0.100004,-0.187266
0.21412,1.863641,-0.017464,2.55985,0.652055,6.58831,4.5,-0.2,43.5,0.000782029,1.83321,-1.32956,0.00794061,-0.00120312,-0.0525764,1.96E-05,1.71528,-1.11544,-0.000199026,-0.243772,0.748201,-0.468092,0.100133,-0.169787,-0.498467,0.100004,-0.187251
0.21506,1.858309,-0.017438,2.55979,0.643637,6.58266,4.5,-0.2,43.5,0.000782029,1.83321,-1.32962,0.00703826,-0.00114297,-0.0507718,1.94E-05,1.71496,-1.11456,-0.000197841,-0.242304,0.743749,-0.468077,0.100133,-0.169797,-0.498612,0.100004,-0.187235
0.21594,1.853012,-0.017422,2.56128,0.64623,6.58241,4.5,-0.2,43.5,0.000782029,1.83321,-1.32962,0.00625624,-0.00120312,-0.0511327,1.91E-05,1.71465,-1.11368,-0.000196666,-0.240865,0.739332,-0.468077,0.100133,-0.169797,-0.498755,0.100004,-0.187219
0.21687,1.847676,-0.017396,2.55564,0.600772,6.55697,4.4,-0.1,43.5,0.000782029,1.83321,-1.32968,0.00565467,-0.00114297,-0.0425304,1.89E-05,1.71434,-1.11281,-0.000195478,-0.239392,0.734866,-0.468063,0.100133,-0.169808,-0.498898,0.100004,-0.187204
0.2178,1.842333,-0.01737,2.55339,0.579575,6.54442,4.4,-0.1,43.5,0.000782029,1.83321,-1.32974,0.00517343,-0.00114297,-0.0383796,1.86E-05,1.71402,-1.11194,-0.000194287,-0.237917,0.730393,-0.468048,0.100133,-0.169818,-0.49904,0.100003,-0.187188
0.21866,1.837035,-0.017355,2.55091,0.556635,6.53047,4.4,-0.1,42,0.000782029,1.83321,-1.32974,0.00475233,-0.00120312,-0.0341085,1.84E-05,1.71371,-1.11108,-0.000193107,-0.236472,0.725955,-0.468048,0.100133,-0.169818,-0.499181,0.100003,-0.187173
0.21952,1.83173,-0.01734,2.54966,0.543595,6.52197,4.4,-0.1,42,0.000782029,1.83321,-1.32974,0.0043914,-0.00114297,-0.0320031,1.82E-05,1.71341,-1.11022,-0.000191924,-0.235024,0.72151,-0.468048,0.100133,-0.169818,-0.499321,0.100003,-0.187158
0.22043,1.826386,-0.017314,2.54528,0.508612,6.50203,4.4,-0.1,42,0.000782029,1.83321,-1.3298,0.00409062,-0.00120312,-0.0252656,1.79E-05,1.7131,-1.10937,-0.000190728,-0.233543,0.717016,-0.468033,0.100133,-0.169829,-0.499461,0.100003,-0.187143
0.22128,1.821077,-0.017299,2.54568,0.507858,6.50002,4.4,-0.1,42,0.000782029,1.83321,-1.3298,0.00384999,-0.00114297,-0.0255062,1.77E-05,1.71279,-1.10852,-0.000189542,-0.232091,0.712557,-0.468033,0.100133,-0.169829,-0.499599,0.100003,-0.187128
