KP_q_error,KP_q_dot_error,z_error,HR_Torque,HP_Torque,KP_Torque,Fx,Fy,Fz,HR_q,HP_q,KP_q,HR_qdot,HP_qdot,KP_qdot,HR_q_d,HP_q_d,KP_q_d,HR_qdot_d,HP_qdot_d,KP_qdot_d,x,y,z,x_d,y_d,z_d
0.01703,0.336351,0.000587,2.86366,2.81025,5.78271,0,0,0,0.000360937,1.8851,-1.90869,-0.00120312,0,0.251212,0.000407257,1.88546,-1.89166,-0.000301304,0.010022,0.587563,-0.314748,0.100075,-0.20816,-0.319975,0.100085,-0.207573
0.01739,0.33567,0.000599,2.86373,2.81188,5.79401,0,0,0,0.000360937,1.8851,-1.90845,-0.00120312,0,0.25807,0.000406958,1.88546,-1.89106,-0.000304421,0.00997687,0.59374,-0.314821,0.100075,-0.208154,-0.320155,0.100084,-0.207555
0.0177,0.334047,0.000608,2.86328,2.80734,5.80153,0,0,0,0.000360937,1.8851,-1.90815,-0.00114297,0,0.26589,0.000406655,1.88546,-1.89045,-0.000307536,0.00989102,0.599937,-0.314912,0.100075,-0.208146,-0.320338,0.100084,-0.207538
0.01807,0.339184,0.000621,2.86441,2.82796,5.82965,0,0,0,0.000360937,1.8851,-1.90791,-0.00120312,0,0.266913,0.000406349,1.88546,-1.88984,-0.000310643,0.00983911,0.606097,-0.314985,0.100075,-0.20814,-0.320522,0.100084,-0.207519
0.01839,0.339711,0.000632,2.86411,2.82953,5.84352,0,0,0,0.000360937,1.8851,-1.90761,-0.00114297,0,0.272567,0.000406039,1.88546,-1.88922,-0.000313747,0.00974578,0.612278,-0.315076,0.100075,-0.208133,-0.320709,0.100084,-0.207501
0.01877,0.345373,0.000644,2.86519,2.85163,5.87332,0,0,0,0.000360937,1.8851,-1.90737,-0.00114297,0,0.273049,0.000405727,1.88545,-1.8886,-0.000316843,0.00968716,0.618422,-0.315149,0.100075,-0.208127,-0.320897,0.100084,-0.207483
0.01911,0.35978,0.000655,2.86665,2.89568,5.92709,0,0,0,0.000360937,1.8851,-1.90707,-0.00120312,0,0.264807,0.000405412,1.88545,-1.88796,-0.000319937,0.00958638,0.624587,-0.31524,0.100075,-0.208119,-0.321087,0.100084,-0.207464
0.0195,0.352432,0.000668,2.86619,2.87786,5.91985,0,0,0,0.000360937,1.8851,-1.90683,-0.00114297,0,0.278282,0.000405093,1.88545,-1.88733,-0.000323023,0.00952108,0.630714,-0.315312,0.100075,-0.208113,-0.321279,0.100084,-0.207445
0.01985,0.357799,0.00068,2.86664,2.89414,5.94794,0,0,0,0.000360937,1.8851,-1.90653,-0.00120312,0,0.279064,0.000404772,1.88545,-1.88668,-0.000326105,0.00941289,0.636863,-0.315403,0.100075,-0.208106,-0.321472,0.100084,-0.207426
0.0202,0.349863,0.000691,2.86592,2.87119,5.93804,0,0,0,0.000360937,1.8851,-1.90623,-0.00120312,0,0.293141,0.000404447,1.88544,-1.88603,-0.000329183,0.00930082,0.643004,-0.315494,0.100075,-0.208098,-0.321668,0.100084,-0.207407
0.02061,0.357889,0.000704,2.86709,2.9,5.97505,0,0,0,0.000360937,1.8851,-1.90599,-0.00114297,0,0.291216,0.000404119,1.88544,-1.88538,-0.000332252,0.00922537,0.649105,-0.315567,0.100075,-0.208092,-0.321865,0.100084,-0.207388
0.02098,0.367983,0.000716,2.86807,2.93054,6.01693,0,0,0,0.000360937,1.8851,-1.90569,-0.00120312,0,0.287245,0.000403788,1.88543,-1.88471,-0.000335318,0.00910595,0.655228,-0.315658,0.100075,-0.208084,-0.322064,0.100084,-0.207368
0.02134,0.370969,0.000727,2.86856,2.94088,6.03854,0,0,0,0.000360937,1.8851,-1.90538,-0.00120312,0,0.290374,0.000403454,1.88543,-1.88404,-0.000338379,0.00898268,0.661343,-0.315749,0.100075,-0.208076,-0.322265,0.100084,-0.207349
0.02171,0.379241,0.00074,2.86945,2.96693,6.07536,0,0,0,0.000360937,1.8851,-1.90508,-0.00114297,0,0.288208,0.000403117,1.88542,-1.88337,-0.000341434,0.00885557,0.667449,-0.31584,0.100075,-0.208069,-0.322468,0.100084,-0.207329
0.0221,0.378662,0.000752,2.86958,2.96597,6.08696,0,0,0,0.000360937,1.8851,-1.90478,-0.00120312,0,0.294885,0.000402777,1.88541,-1.88268,-0.000344483,0.00872464,0.673547,-0.315931,0.100075,-0.208061,-0.322672,0.100084,-0.207309
0.02248,0.387697,0.000765,2.87056,2.99427,6.12614,0,0,0,0.000360937,1.8851,-1.90448,-0.00114297,0,0.291938,0.000402434,1.88541,-1.882,-0.000347526,0.0085899,0.679635,-0.316022,0.100075,-0.208053,-0.322879,0.100083,-0.207288
0.02288,0.388723,0.000777,2.87075,2.99803,6.1425,0,0,0,0.000360937,1.8851,-1.90418,-0.00114297,0,0.296991,0.000402088,1.8854,-1.8813,-0.000350564,0.00845135,0.685714,-0.316113,0.100075,-0.208045,-0.323087,0.100083,-0.207268
0.02298,0.386538,0.000783,2.86889,2.97427,6.14388,0,0,0,0.000360937,1.8851,-1.90358,-0.00114297,0,0.305413,0.000401738,1.88539,-1.8806,-0.000353609,0.00809392,0.691951,-0.316295,0.100075,-0.20803,-0.323297,0.100083,-0.207247
0.02369,0.392433,0.000803,2.87315,3.01758,6.18012,0,0,0,0.000360937,1.8851,-1.90358,-0.00114297,0,0.305413,0.000401386,1.88538,-1.87989,-0.000356621,0.00816287,0.697846,-0.316295,0.100075,-0.20803,-0.323509,0.100083,-0.207227
0.0241,0.383385,0.000816,2.86762,2.97965,6.16793,0,0,0,0.000360937,1.8851,-1.90328,0,0,0.320512,0.000401031,1.88537,-1.87918,-0.000359641,0.00801296,0.703897,-0.316386,0.100075,-0.208022,-0.323722,0.100083,-0.207206
0.02447,0.385852,0.000827,2.86809,2.98582,6.18755,0,0,0,0.000360937,1.8851,-1.90292,0,0,0.324121,0.000400672,1.88536,-1.87845,-0.000362658,0.0078152,0.709973,-0.316495,0.100075,-0.208012,-0.323938,0.100083,-0.207185
0.02489,0.388516,0.000841,2.86886,2.9958,6.20901,0,0,0,0.000360937,1.8851,-1.90262,0,0,0.32749,0.000400311,1.88535,-1.87773,-0.000365665,0.00765742,0.716006,-0.316586,0.100075,-0.208004,-0.324155,0.100083,-0.207163
0.02527,0.386333,0.000853,2.8682,2.98522,6.21553,0,0,0,0.000360937,1.8851,-1.90226,0,0,0.335731,0.000399946,1.88534,-1.87699,-0.00036867,0.00745109,0.722064,-0.316695,0.100075,-0.207995,-0.324374,0.100083,-0.207142
0.02571,0.379714,0.000867,2.86789,2.96657,6.21061,0,0,0,0.000360937,1.8851,-1.90196,0,0,0.348364,0.000399578,1.88533,-1.87625,-0.000371665,0.00728549,0.728078,-0.316786,0.100075,-0.207987,-0.324595,0.100083,-0.20712
0.02608,0.382504,0.000879,2.86779,2.97103,6.23153,0,0,0,0.000360937,1.8851,-1.90159,0,0,0.351612,0.000399208,1.88532,-1.87551,-0.000374657,0.00707066,0.734116,-0.316895,0.100075,-0.207977,-0.324817,0.100083,-0.207098
0.02648,0.381074,0.000891,2.86771,2.96444,6.24043,0,0,0,0.000360937,1.8851,-1.90123,0,0,0.359072,0.000398834,1.8853,-1.87475,-0.000377643,0.00685141,0.740146,-0.317004,0.100075,-0.207967,-0.325041,0.100083,-0.207076
0.02682,0.369685,0.000902,2.86593,2.92274,6.21975,0,0,0,0.000360937,1.8851,-1.90081,0,0,0.376517,0.000398457,1.88529,-1.87399,-0.000380626,0.00658154,0.746202,-0.317131,0.100075,-0.207956,-0.325268,0.100083,-0.207054
0.02722,0.377018,0.000914,2.86722,2.94432,6.25387,0,0,0,0.000360937,1.8851,-1.90045,0,0,0.375194,0.000398077,1.88528,-1.87323,-0.000383599,0.00635316,0.752212,-0.31724,0.100075,-0.207946,-0.325495,0.100082,-0.207032
0.02763,0.379711,0.000927,2.8674,2.9493,6.27483,0,0,0,0.000360937,1.8851,-1.90009,0,0,0.378502,0.000397695,1.88526,-1.87246,-0.000386566,0.00612042,0.758213,-0.317349,0.100075,-0.207936,-0.325725,0.100082,-0.207009
0.02799,0.372624,0.000938,2.8661,2.92046,6.2667,0,0,0,0.000360937,1.8851,-1.89967,0,0,0.391616,0.000397309,1.88524,-1.87168,-0.000389529,0.00583605,0.76424,-0.317477,0.100075,-0.207925,-0.325956,0.100082,-0.206987
0.02842,0.375597,0.000951,2.86689,2.92839,6.28859,0,0,0,0.000360937,1.8851,-1.89931,0,0,0.394624,0.00039692,1.88523,-1.87089,-0.000392483,0.00559427,0.770221,-0.317586,0.100075,-0.207915,-0.326189,0.100082,-0.206964
0.02879,0.36771,0.000962,2.86534,2.8963,6.27834,0,0,0,0.000360937,1.8851,-1.89889,0,0,0.40852,0.000396528,1.88521,-1.8701,-0.000395434,0.00530019,0.77623,-0.317713,0.100075,-0.207903,-0.326424,0.100082,-0.206941
0.02917,0.376234,0.000974,2.86638,2.91719,6.31508,0,0,0,0.000360937,1.8851,-1.89847,0,0,0.405994,0.000396134,1.88519,-1.8693,-0.000398378,0.00500113,0.782228,-0.31784,0.100075,-0.207892,-0.326661,0.100082,-0.206918
0.02955,0.368748,0.000986,2.86533,2.88794,6.30611,0,0,0,0.000360937,1.8851,-1.89805,0,0,0.419469,0.000395736,1.88517,-1.8685,-0.000401316,0.00469708,0.788217,-0.317968,0.100075,-0.20788,-0.326899,0.100082,-0.206894
0.02993,0.359809,0.000997,2.8641,2.85405,6.29306,0,0,0,0.000360937,1.8851,-1.89762,0,0,0.434387,0.000395335,1.88515,-1.86769,-0.000404247,0.00438808,0.794196,-0.318095,0.100075,-0.207868,-0.327139,0.100082,-0.206871
0.03033,0.371854,0.001009,2.86545,2.88505,6.34011,0,0,0,0.000360937,1.8851,-1.8972,0,0,0.428311,0.000394931,1.88513,-1.86687,-0.000407171,0.00407413,0.800165,-0.318222,0.100075,-0.207856,-0.327381,0.100082,-0.206847
0.03073,0.369029,0.001021,2.86496,2.86988,6.34471,0,0,0,0.000360937,1.8851,-1.89678,0,0,0.437094,0.000394524,1.88511,-1.86605,-0.000410089,0.00375526,0.806123,-0.318349,0.100075,-0.207844,-0.327624,0.100082,-0.206823
0.03108,0.370445,0.001032,2.86452,2.86344,6.36033,0,0,0,0.000360937,1.8851,-1.8963,0,0,0.441666,0.000394115,1.88509,-1.86522,-0.000413003,0.00338146,0.812111,-0.318495,0.100075,-0.207831,-0.32787,0.100082,-0.206799
0.03149,0.365374,0.001044,2.86426,2.84311,6.35862,0,0,0,0.000360937,1.8851,-1.89588,0,0,0.452675,0.000393702,1.88507,-1.86439,-0.000415907,0.00305246,0.818049,-0.318622,0.100075,-0.207819,-0.328117,0.100081,-0.206775
0.03186,0.361717,0.001055,2.86302,2.82004,6.35989,0,0,0,0.000360937,1.8851,-1.8954,0,0,0.4623,0.000393286,1.88505,-1.86354,-0.000418808,0.0026679,0.824017,-0.318767,0.100075,-0.207805,-0.328365,0.100081,-0.20675
0.03228,0.362101,0.001067,2.86346,2.81647,6.37394,0,0,0,0.000360937,1.8851,-1.89498,0,0,0.467834,0.000392868,1.88502,-1.8627,-0.000421698,0.00232886,0.829935,-0.318895,0.100075,-0.207793,-0.328616,0.100081,-0.206726
0.03266,0.371537,0.001078,2.86386,2.83381,6.4128,0,0,0,0.000360937,1.8851,-1.8945,0,0,0.464345,0.000392446,1.885,-1.86184,-0.000424585,0.00193362,0.835882,-0.31904,0.100075,-0.207779,-0.328868,0.100081,-0.206701
0.03304,0.363879,0.001089,2.86276,2.80054,6.40281,0,0,0,0.000360937,1.8851,-1.89402,0,0,0.47794,0.000392022,1.88497,-1.86098,-0.000427465,0.00153291,0.841819,-0.319185,0.100075,-0.207765,-0.329121,0.100081,-0.206676
0.03342,0.342555,0.0011,2.85975,2.72399,6.3538,0,0,0,0.000360937,1.8851,-1.89353,0,0,0.505191,0.000391594,1.88494,-1.86011,-0.000430339,0.00112675,0.847746,-0.319331,0.100075,-0.207751,-0.329377,0.100081,-0.206651
0.03381,0.363871,0.001111,2.86224,2.78013,6.42684,0,0,0,0.000360937,1.8851,-1.89305,0,0,0.489791,0.000391164,1.88491,-1.85924,-0.000433205,0.000715159,0.853662,-0.319476,0.100075,-0.207737,-0.329634,0.100081,-0.206626
0.03421,0.3634,0.001122,2.8619,2.76826,6.43763,0,0,0,0.000360937,1.8851,-1.89257,0,0,0.496168,0.000390731,1.88489,-1.85836,-0.000436064,0.000298167,0.859568,-0.319622,0.100075,-0.207723,-0.329893,0.100081,-0.206601
0.03462,0.364242,0.001133,2.86174,2.76035,6.45224,0,0,0,0.000360937,1.8851,-1.89209,0,0,0.501221,0.000390295,1.88486,-1.85747,-0.000438916,-0.000124205,0.865463,-0.319767,0.100075,-0.207708,-0.330153,0.100081,-0.206575
0.03497,0.367702,0.001143,2.86137,2.75584,6.47322,0,0,0,0.000360937,1.8851,-1.89155,0,0,0.503687,0.000389855,1.88483,-1.85658,-0.000441764,-0.000605294,0.871389,-0.31993,0.100075,-0.207692,-0.330416,0.100081,-0.206549
0.03539,0.361484,0.001154,2.86087,2.72796,6.46776,0,0,0,0.000360937,1.8851,-1.89107,0,0,0.515778,0.000389413,1.88479,-1.85568,-0.000444602,-0.00103868,0.877262,-0.320076,0.100075,-0.207678,-0.33068,0.10008,-0.206524
0.03576,0.362576,0.001163,2.86001,2.71508,6.48212,0,0,0,0.000360937,1.8851,-1.89053,0,0,0.520591,0.000388968,1.88476,-1.85477,-0.000447436,-0.00153139,0.883167,-0.320239,0.100075,-0.207661,-0.330945,0.10008,-0.206498
0.03612,0.357523,0.001174,2.8591,2.68581,6.47892,0,0,0,0.000360937,1.8851,-1.88998,0,0,0.531539,0.000388521,1.88473,-1.85386,-0.000450263,-0.00203003,0.889062,-0.320403,0.100075,-0.207645,-0.331212,0.10008,-0.206471
0.03649,0.355406,0.001184,2.85842,2.66496,6.4842,0,0,0,0.000360937,1.8851,-1.88944,0,0,0.53954,0.00038807,1.88469,-1.85295,-0.000453083,-0.00253458,0.894946,-0.320566,0.100075,-0.207629,-0.331481,0.10008,-0.206445
0.03688,0.352135,0.001194,2.85756,2.64033,6.48625,0,0,0,0.000360937,1.8851,-1.8889,0,0,0.548684,0.000387616,1.88466,-1.85202,-0.000455895,-0.003045,0.900819,-0.32073,0.100075,-0.207612,-0.331752,0.10008,-0.206418
0.03727,0.362749,0.001203,2.85859,2.65907,6.52809,0,0,0,0.000360937,1.8851,-1.88836,0,0,0.543932,0.00038716,1.88462,-1.85109,-0.0004587,-0.00356127,0.906681,-0.320893,0.100075,-0.207595,-0.332024,0.10008,-0.206392
0.03767,0.353501,0.001214,2.85691,2.61536,6.51318,0,0,0,0.000360937,1.8851,-1.88782,0,0,0.559031,0.0003867,1.88458,-1.85015,-0.000461498,-0.00408336,0.912532,-0.321057,0.100075,-0.207579,-0.332298,0.10008,-0.206365
0.03807,0.348152,0.001224,2.85574,2.58369,6.50948,0,0,0,0.000360937,1.8851,-1.88728,0,0,0.57022,0.000386238,1.88454,-1.84921,-0.000464288,-0.00461125,0.918372,-0.32122,0.100075,-0.207562,-0.332573,0.10008,-0.206338
0.03842,0.367199,0.001232,2.85734,2.62358,6.57444,0,0,0,0.000360937,1.8851,-1.88668,0,0,0.557046,0.000385773,1.8845,-1.84826,-0.000467075,-0.00520115,0.924245,-0.321402,0.100075,-0.207543,-0.33285,0.10008,-0.206311
0.03883,0.352805,0.001243,2.85558,2.56575,6.54497,0,0,0,0.000360937,1.8851,-1.88613,0,0,0.577258,0.000385305,1.88446,-1.8473,-0.000469851,-0.00574085,0.930063,-0.321565,0.100075,-0.207526,-0.333129,0.100079,-0.206283
0.03919,0.342594,0.001251,2.85291,2.51249,6.52638,0,0,0,0.000360937,1.8851,-1.88553,0,0,0.59332,0.000384834,1.88442,-1.84634,-0.000472623,-0.00634314,0.935914,-0.321747,0.100075,-0.207507,-0.333409,0.100079,-0.206256
0.03896,0.339623,0.001241,2.84577,2.43365,6.5165,0,0,0,0.000360937,1.8851,-1.88433,0,0,0.602584,0.00038436,1.88438,-1.84537,-0.000475431,-0.00752367,0.942207,-0.32211,0.100075,-0.207469,-0.333691,0.100079,-0.206228
0.03993,0.345,0.001269,2.85948,2.51144,6.5542,0,0,0,0.000360937,1.8851,-1.88433,0,0,0.602584,0.000383884,1.88433,-1.8444,-0.000478144,-0.0075666,0.947584,-0.32211,0.100075,-0.207469,-0.333975,0.100079,-0.2062
0.04031,0.354548,0.001277,2.85129,2.48759,6.59276,0,0,0,0.000360937,1.8851,-1.88373,0,0,0.598854,0.000383404,1.88429,-1.84342,-0.000480893,-0.0081877,0.953402,-0.322291,0.100075,-0.207449,-0.33426,0.100079,-0.206172
0.0407,0.346638,0.001286,2.85136,2.45046,6.58086,0,0,0,0.000360937,1.8851,-1.88313,0,0,0.61257,0.000382922,1.88424,-1.84243,-0.000483635,-0.008815,0.959208,-0.322473,0.100075,-0.20743,-0.334547,0.100079,-0.206144
0.04109,0.344673,0.001294,2.85049,2.42494,6.58613,0,0,0,0.000360937,1.8851,-1.88253,0,0,0.62033,0.000382437,1.8842,-1.84144,-0.000486369,-0.00944848,0.965003,-0.322654,0.100075,-0.20741,-0.334835,0.100079,-0.206116
0.04142,0.340036,0.001301,2.84855,2.38546,6.58261,0,0,0,0.000360937,1.8851,-1.88186,0,0,0.630797,0.000381949,1.88415,-1.84044,-0.000489099,-0.0101468,0.970833,-0.322854,0.100075,-0.207389,-0.335125,0.100079,-0.206088
0.04183,0.343522,0.00131,2.8492,2.37974,6.60355,0,0,0,0.000360937,1.8851,-1.88126,0,0,0.633083,0.000381458,1.8841,-1.83943,-0.000491818,-0.0107929,0.976605,-0.323036,0.100075,-0.207369,-0.335417,0.100079,-0.206059
0.04218,0.335795,0.001317,2.84658,2.32926,6.59133,0,0,0,0.000360937,1.8851,-1.8806,0,0,0.646618,0.000380965,1.88405,-1.83842,-0.000494533,-0.0115043,0.982413,-0.323235,0.100075,-0.207347,-0.33571,0.100078,-0.20603
0.0426,0.338716,0.001326,2.84715,2.32147,6.61077,0,0,0,0.000360937,1.8851,-1.88,0,0,0.649445,0.000380469,1.88399,-1.8374,-0.000497236,-0.0121627,0.988161,-0.323417,0.100075,-0.207327,-0.336005,0.100078,-0.206001
0.04296,0.341012,0.001333,2.84597,2.30232,6.62733,0,0,0,0.000360937,1.8851,-1.87934,0,0,0.652934,0.00037997,1.88394,-1.83638,-0.000499935,-0.0128871,0.993946,-0.323616,0.100075,-0.207305,-0.336301,0.100078,-0.205972
0.04333,0.334512,0.00134,2.84444,2.25882,6.61874,0,0,0,0.000360937,1.8851,-1.87868,0,0,0.665206,0.000379468,1.88388,-1.83535,-0.000502627,-0.0136181,0.999718,-0.323816,0.100075,-0.207283,-0.336599,0.100078,-0.205943
0.0437,0.33107,0.001346,2.84315,2.22404,6.61895,0,0,0,0.000360937,1.8851,-1.87801,0,0,0.67441,0.000378963,1.88383,-1.83431,-0.000505311,-0.0143555,1.00548,-0.324015,0.100075,-0.20726,-0.336899,0.100078,-0.205914
0.04402,0.330072,0.001352,2.84151,2.19125,6.62501,0,0,0,0.000360937,1.8851,-1.87729,0,0,0.681208,0.000378456,1.88377,-1.83327,-0.000507992,-0.0151604,1.01128,-0.324233,0.100075,-0.207236,-0.3372,0.100078,-0.205884
0.04441,0.326959,0.001358,2.84106,2.1603,6.62626,0,0,0,0.000360937,1.8851,-1.87663,0,0,0.690051,0.000377946,1.88371,-1.83222,-0.00051066,-0.0159111,1.01701,-0.324433,0.100075,-0.207213,-0.337502,0.100078,-0.205855
0.04475,0.328528,0.001363,2.83957,2.13438,6.63976,0,0,0,0.000360937,1.8851,-1.87591,0,0,0.694262,0.000377433,1.88365,-1.83116,-0.000513325,-0.0167297,1.02279,-0.32465,0.100075,-0.207188,-0.337807,0.100078,-0.205825
0.04515,0.331892,0.00137,2.84011,2.12372,6.65964,0,0,0,0.000360937,1.8851,-1.87525,0,0,0.696608,0.000376917,1.88359,-1.8301,-0.000515976,-0.0174934,1.0285,-0.32485,0.100075,-0.207165,-0.338112,0.100078,-0.205795
0.04549,0.33307,0.001375,2.83853,2.09615,6.67215,0,0,0,0.000360937,1.8851,-1.87452,0,0,0.70118,0.000376398,1.88353,-1.82903,-0.000518625,-0.0183256,1.03425,-0.325067,0.100075,-0.20714,-0.338419,0.100077,-0.205765
0.04584,0.328223,0.00138,2.83705,2.05314,6.66742,0,0,0,0.000360937,1.8851,-1.8738,0,0,0.711767,0.000375877,1.88346,-1.82796,-0.000521266,-0.0191646,1.03999,-0.325285,0.100075,-0.207114,-0.338728,0.100077,-0.205734
0.0462,0.324328,0.001385,2.83548,2.01212,6.66548,0,0,0,0.000360937,1.8851,-1.87308,0,0,0.721392,0.000375353,1.8834,-1.82688,-0.000523899,-0.0200105,1.04572,-0.325503,0.100075,-0.207089,-0.339039,0.100077,-0.205704
0.04657,0.327882,0.00139,2.83508,1.99473,6.68488,0,0,0,0.000360937,1.8851,-1.87236,0,0,0.723558,0.000374827,1.88333,-1.82579,-0.000526524,-0.0208631,1.05144,-0.32572,0.100075,-0.207063,-0.33935,0.100077,-0.205673
0.04694,0.323657,0.001395,2.83343,1.95223,6.68211,0,0,0,0.000360937,1.8851,-1.87164,0,0,0.733483,0.000374297,1.88326,-1.8247,-0.00052914,-0.0217225,1.05714,-0.325938,0.100075,-0.207038,-0.339664,0.100077,-0.205643
0.04732,0.3267,0.0014,2.83293,1.93281,6.70017,0,0,0,0.000360937,1.8851,-1.87092,0,0,0.73613,0.000373765,1.8832,-1.8236,-0.000531748,-0.0225886,1.06283,-0.326155,0.100075,-0.207012,-0.339979,0.100077,-0.205612
0.0477,0.327086,0.001404,2.832,1.90466,6.71067,0,0,0,0.000360937,1.8851,-1.87019,0,0,0.741424,0.00037323,1.88312,-1.82249,-0.000534348,-0.0234613,1.06851,-0.326373,0.100075,-0.206985,-0.340295,0.100077,-0.205581
0.04803,0.325337,0.001407,2.82993,1.86349,6.71393,0,0,0,0.000360937,1.8851,-1.86941,0,0,0.748883,0.000372693,1.88305,-1.82138,-0.000536946,-0.0244047,1.07422,-0.326608,0.100075,-0.206957,-0.340613,0.100077,-0.20555
0.04843,0.322575,0.001412,2.82936,1.82825,6.71547,0,0,0,0.000360937,1.8851,-1.86869,0,0,0.757305,0.000372153,1.88298,-1.82026,-0.000539529,-0.0252909,1.07988,-0.326826,0.100075,-0.20693,-0.340932,0.100076,-0.205518
0.04877,0.325016,0.001415,2.82771,1.79918,6.73081,0,0,0,0.000360937,1.8851,-1.86791,0,0,0.760554,0.00037161,1.8829,-1.81914,-0.00054211,-0.0262482,1.08557,-0.327062,0.100075,-0.206902,-0.341253,0.100076,-0.205487
0.04912,0.307596,0.001418,2.8239,1.71021,6.68932,0,0,0,0.000360937,1.8851,-1.86713,0,0,0.783654,0.000371064,1.88283,-1.81801,-0.000544682,-0.0272125,1.09125,-0.327297,0.100075,-0.206873,-0.341575,0.100076,-0.205455
0.04947,0.315733,0.001419,2.82406,1.70255,6.72097,0,0,0,0.000360937,1.8851,-1.86634,0,0,0.781187,0.000370516,1.88275,-1.81687,-0.000547246,-0.0281838,1.09692,-0.327533,0.100075,-0.206843,-0.341899,0.100076,-0.205424
0.04983,0.326977,0.001422,2.82475,1.70479,6.76159,0,0,0,0.000360937,1.8851,-1.86556,0,0,0.775593,0.000369965,1.88267,-1.81573,-0.000549802,-0.0291621,1.10257,-0.327768,0.100075,-0.206814,-0.342224,0.100076,-0.205392
0.0502,0.311573,0.001424,2.82097,1.6206,6.72599,0,0,0,0.000360937,1.8851,-1.86478,0,0,0.796647,0.000369412,1.88259,-1.81458,-0.000552349,-0.0301472,1.10822,-0.328004,0.100075,-0.206784,-0.342551,0.100076,-0.20536
0.05057,0.321955,0.001428,2.82151,1.61963,6.76421,0,0,0,0.000360937,1.8851,-1.864,0,0,0.791895,0.000368856,1.88251,-1.81343,-0.000554888,-0.0311392,1.11385,-0.328239,0.100075,-0.206755,-0.342879,0.100076,-0.205327
0.05095,0.312586,0.00143,2.81869,1.5545,6.74601,0,0,0,0.000360937,1.8851,-1.86322,0,0,0.806874,0.000368297,1.88242,-1.81227,-0.000557418,-0.032138,1.11946,-0.328475,0.100075,-0.206725,-0.343209,0.100076,-0.205295
0.05133,0.337747,0.001451,2.82421,1.61401,6.83052,0,0,0,0.000360937,1.88503,-1.86243,0,-0.000902342,0.787263,0.000367735,1.88234,-1.8111,-0.000559887,-0.0330766,1.12501,-0.328698,0.100075,-0.206714,-0.34354,0.100075,-0.205263
0.05166,0.341111,0.001452,2.82223,1.58176,6.84858,0,0,0,0.000360937,1.88503,-1.86159,0,-0.00120312,0.789549,0.000367171,1.88225,-1.80993,-0.000562406,-0.0341553,1.13066,-0.328951,0.100075,-0.206682,-0.343872,0.100075,-0.20523
0.05206,0.329186,0.001454,2.82002,1.51183,6.82292,0,0,0,0.000360937,1.88503,-1.86081,0,-0.00114297,0.807054,0.000366605,1.88216,-1.80875,-0.00056491,-0.0351741,1.13624,-0.329186,0.100075,-0.206651,-0.344206,0.100075,-0.205197
0.05241,0.328369,0.001454,2.81753,1.46628,6.82812,0,0,0,0.000360937,1.88503,-1.85997,0,-0.00114297,0.813491,0.000366035,1.88207,-1.80756,-0.000567412,-0.0362668,1.14186,-0.32944,0.100075,-0.206618,-0.344542,0.100075,-0.205164
0.05281,0.317917,0.001456,2.81549,1.40055,6.80716,0,0,0,0.000360937,1.88503,-1.85918,0,-0.00120312,0.829493,0.000365463,1.88198,-1.80637,-0.000569899,-0.037299,1.14741,-0.329675,0.100075,-0.206587,-0.344879,0.100075,-0.205131
0.05317,0.322425,0.001456,2.81379,1.37141,6.82749,0,0,0,0.000360937,1.88503,-1.85834,0,-0.00114297,0.830575,0.000364889,1.88188,-1.80517,-0.000572384,-0.0384055,1.153,-0.329929,0.100075,-0.206554,-0.345217,0.100075,-0.205098
0.05353,0.335344,0.001455,2.81499,1.37508,6.87223,0,0,0,0.000360937,1.88503,-1.8575,0,-0.00120312,0.823236,0.000364312,1.88179,-1.80397,-0.000574861,-0.0395189,1.15858,-0.330182,0.100075,-0.20652,-0.345557,0.100075,-0.205065
0.0539,0.342829,0.001455,2.81491,1.35953,6.9013,0,0,0,0.000360937,1.88503,-1.85666,0,-0.00120312,0.821311,0.000363732,1.88169,-1.80276,-0.000577328,-0.0406393,1.16414,-0.330435,0.100075,-0.206486,-0.345898,0.100075,-0.205031
0.05434,0.326071,0.001457,2.81124,1.27054,6.86208,0,0,0,0.000360937,1.88503,-1.85588,0,-0.00114297,0.843569,0.00036315,1.88159,-1.80154,-0.00057978,-0.0416979,1.16964,-0.33067,0.100075,-0.206455,-0.34624,0.100074,-0.204998
0.05387,0.3475,0.001422,2.80059,1.20598,6.91388,0,0,0,0.000360937,1.88503,-1.85419,0,-0.00114297,0.82847,0.000362565,1.88149,-1.80032,-0.000582328,-0.0437958,1.17597,-0.331177,0.100074,-0.206386,-0.346584,0.100074,-0.204964
0.05509,0.35223,0.001456,2.82607,1.32582,6.9517,0,0,0,0.000360937,1.88503,-1.85419,0,-0.00114297,0.82847,0.000361978,1.88139,-1.7991,-0.000584671,-0.0439721,1.1807,-0.331177,0.100074,-0.206386,-0.346929,0.100074,-0.20493
0.05549,0.340606,0.001455,2.80522,1.17932,6.92715,0,0,0,0.000360937,1.88503,-1.85335,0,-0.00114297,0.845614,0.000361388,1.88129,-1.79786,-0.000587104,-0.0451193,1.18622,-0.33143,0.100074,-0.206351,-0.347276,0.100074,-0.204896
0.05589,0.334004,0.001454,2.80611,1.13058,6.91614,0,0,0,0.000360937,1.88503,-1.85251,0,-0.00120312,0.857706,0.000360795,1.88118,-1.79662,-0.000589527,-0.046273,1.19171,-0.331683,0.100074,-0.206316,-0.347624,0.100074,-0.204862
