q_err_KP,qdot_err_KP,Tor_HR,Tor_HP,Tor_KP,z_error,Fx_foot,Fy_foot,Fz_foot,IMU_Roll,IMU_Pitch,IMU_Yaw
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.8,0.4,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.8,0.4,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.8,0.4,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.3,1.1,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.3,1.1,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.3,1.1,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.3,1.1,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.3,1.1,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.3,1.1,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.3,1.1,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.3,1.1,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.3,1.1,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.3,1.1,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.3,1.1,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.3,1.1,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.3,1.1,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.3,1.1,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.3,1.1,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.3,1.1,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.3,1.1,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.3,1.1,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.3,1.1,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.3,1.1,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.3,1.1,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.3,1.1,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.3,1.1,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.3,1.1,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.3,1.1,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,25.3,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.6,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,8.6,1.1,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0.55425,0,2.56065,2.86871,3.72687,-0.012161,9.9,1.6,26.8,,,
0,-0.00469904,2.81694,1.26291,-0.314314,0,9.9,1.6,26.8,,,
-1E-05,-0.00939789,2.81507,1.28952,-0.684039,-1E-06,9.9,1.6,26.8,,,
-2E-05,-0.0140964,2.81319,1.31606,-1.05379,-1E-06,9.9,1.6,26.8,,,
-4E-05,-0.0187943,2.81131,1.34255,-1.42356,-2E-06,9.9,1.6,26.8,,,
-6E-05,-0.0234915,2.80943,1.36898,-1.79333,-3E-06,9.9,1.6,26.8,,,
-8E-05,-0.0281877,2.80754,1.39534,-2.16308,-4E-06,9.9,1.6,26.8,,,
-0.00011,-0.0328829,2.80564,1.42164,-2.5328,-6E-06,9.9,1.6,26.8,,,
-0.00015,-0.0375767,2.80374,1.44788,-2.90248,-8E-06,9.9,1.6,26.8,,,
-0.00019,-0.0422691,2.80184,1.47405,-3.2721,-1E-05,9.9,1.6,26.8,,,
-0.00017,-0.04581193,2.80161,1.51087,-3.63516,2.6E-05,9.9,1.6,26.8,,,
-0.00016,-0.0273972,2.81863,1.66949,-3.80658,3.3E-05,9.9,1.6,26.8,,,
-0.00016,-0.0135517,2.8301,1.79271,-3.76564,4.1E-05,9.9,1.6,26.8,,,
-0.00016,-0.0137799,2.83142,1.84235,-3.76533,4.8E-05,9.9,1.6,26.8,,,
-0.00016,-0.0055832,2.83898,1.93674,-3.74036,5.4E-05,9.9,1.6,26.8,,,
-0.00017,0.0103194,2.8695,2.16035,-3.64739,8.8E-05,9.9,1.6,25.3,,,
-0.00012,0.0108275,2.87939,2.25496,-3.62352,0.000104,9.6,1.6,25.3,,,
-0.00014,0.0150644,2.88313,2.32338,-3.61286,0.00011,9.6,1.6,25.3,,,
-0.0001,0.0244232,2.89141,2.42339,-3.58404,0.000126,9.6,1.6,25.3,,,
-1E-05,0.0454029,2.90816,2.58478,-3.52096,0.000152,9.6,1.6,25.3,,,
2E-05,0.033716,2.89855,2.56038,-3.56089,0.000167,9.6,1.6,25.3,,,
5E-05,0.045616,2.90478,2.65342,-3.53527,0.000182,9.6,1.6,23.8,,,
0.00013,0.055001,2.91058,2.74074,-3.5124,0.000207,9.5,1.6,23.8,,,
0.0002,0.065891,2.91025,2.79854,-3.50511,0.000204,9.5,1.6,23.8,,,
0.00027,0.080882,2.91257,2.87656,-3.48562,0.000228,9.5,1.6,23.8,,,
0.00034,0.068748,2.90671,2.87053,-3.51547,0.000252,9.5,1.6,23.8,,,
0.0004,0.079235,2.91173,2.95479,-3.49455,0.000248,9.5,1.6,23.8,,,
0.00051,0.088297,2.88829,2.89217,-3.54747,0.000282,9.5,1.6,22.2,,,
0.00058,0.089477,2.8921,2.95542,-3.53942,0.000304,9.3,1.6,22.2,,,
0.00068,0.093982,2.8974,3.03221,-3.52208,0.000337,9.3,1.6,22.2,,,
0.00078,0.095426,2.90476,3.11423,-3.50331,0.00037,9.3,1.6,20.8,,,
0.00088,0.103976,2.91992,3.24704,-3.45681,0.000403,9.2,1.8,20.8,,,
0.00098,0.101165,2.92429,3.30702,-3.45004,0.000434,9.2,1.8,20.8,,,
0.00106,0.09409,2.92432,3.33813,-3.45896,0.000467,9.2,1.8,20.8,,,
0.00121,0.122346,2.94844,3.54722,-3.36798,0.000509,7.7,1.3,20.8,,,
0.00129,0.096821,2.93443,3.4773,-3.43325,0.00054,7.7,1.3,20.8,,,
0.00142,0.118236,2.95275,3.64603,-3.36415,0.000581,7.7,1.3,19.3,,,
0.00155,0.095921,2.93946,3.58472,-3.42383,0.000594,7.6,1.3,19.3,,,
0.00168,0.114768,2.95439,3.73181,-3.36625,0.000634,7.6,1.3,19.3,,,
0.00174,0.112071,2.92964,3.64167,-3.43746,0.000637,7.6,1.3,17.8,,,
0.00186,0.109214,2.90786,3.5676,-3.49783,0.00065,7.6,1.3,17.8,,,
0.00203,0.117696,2.88602,3.51066,-3.54632,0.0007,7.6,1.3,17.8,,,
0.00215,0.109745,2.88207,3.5182,-3.56798,0.000711,7.6,1.3,16.3,,,
0.00225,0.11937,2.86684,3.49621,-3.5993,0.000723,7.5,1.4,16.3,,,
0.00235,0.104101,2.86274,3.48005,-3.63203,0.000741,7.5,1.4,16.3,,,
0.00244,0.108273,2.85586,3.45714,-3.64734,0.000753,7.5,1.4,13.3,,,
0.00253,0.104274,2.84061,3.37756,-3.69332,0.000764,7.5,1.4,13.3,,,
0.00298,0.096317,2.81467,3.24093,-3.76516,0.000779,7.5,1.4,13.3,,,
0.00276,0.09186,2.81469,3.23462,-3.78008,0.000768,7,1.6,13.3,,,
0.00284,0.092346,2.80358,3.18554,-3.80644,0.000777,7,1.6,11.8,,,
0.00291,0.086276,2.79389,3.13066,-3.84126,0.000759,6.9,1.6,11.8,,,
0.00304,0.086427,2.7897,3.11497,-3.85268,0.000751,6.9,1.6,11.8,,,
0.0031,0.077742,2.75399,2.92434,-3.95698,0.000761,6.9,1.6,11.8,,,
0.00316,0.083376,2.758,2.9578,-3.94326,0.000743,6.9,1.6,11.8,,,
0.00321,0.057861,2.73203,2.79066,-4.03897,0.000724,6.9,1.6,11.8,,,
0.00334,0.069129,2.72362,2.77062,-4.05034,0.000715,6.9,1.6,10.3,,,
0.00338,0.062646,2.70556,2.67246,-4.10708,0.000697,5.1,1.3,10.3,,,
0.00342,0.042581,2.6782,2.50669,-4.20093,0.000678,5.1,1.3,10.3,,,
0.00346,0.040202,2.67679,2.49989,-4.20963,0.000631,5.1,1.3,7.4,,,
0.00349,0.034839,2.675,2.48694,-4.22168,0.000611,4.9,1.3,7.4,,,
0.00352,0.028346,2.68079,2.51105,-4.21537,0.000592,4.9,1.3,7.4,,,
0.00355,0.028182,2.69244,2.57422,-4.18755,0.000572,4.9,1.3,7.4,,,
0.00357,0.025984,2.69003,2.56286,-4.19841,0.000551,4.9,1.3,7.4,,,
0.00358,0.016221,2.70221,2.61428,-4.17882,0.000531,4.9,1.3,7.4,,,
0.00359,0.005207,2.69924,2.58594,-4.20048,0.00051,4.9,1.3,7.4,,,
0.0036,0.008945,2.6881,2.53958,-4.22792,0.000489,3.6,0.8,7.4,,,
0.00361,-0.000466,2.72036,2.69343,-4.15556,0.000495,3.6,0.8,7.4,,,
0.00361,0.000352,2.70172,2.60352,-4.20646,0.000474,3.6,0.8,4.4,,,
0.00361,-0.020834,2.70935,2.61371,-4.21069,0.000452,3.2,1,4.4,,,
0.0036,-0.013299,2.72702,2.7193,-4.15915,0.000457,3.2,1,4.4,,,
0.00359,-0.01292,2.72334,2.70501,-4.17144,0.000435,3.2,1,4.4,,,
0.00357,-0.020877,2.72685,2.71491,-4.17247,0.000441,3.2,1,4.4,,,
0.00355,-0.035809,2.72353,2.67808,-4.19997,0.000418,3.2,1,4.4,,,
0.00352,-0.026652,2.74959,2.82939,-4.12444,0.000422,3.2,1,4.4,,,
