KP_q_error,KP_q_dot_error,z_error,HR_Torque,HP_Torque,KP_Torque,Fx,Fy,Fz,HR_q,HP_q,KP_q,HR_qdot,HP_qdot,KP_qdot,HR_q_d,HP_q_d,KP_q_d,HR_qdot_d,HP_qdot_d,KP_qdot_d,x,y,z,x_d,y_d,z_d
0.52701,0.00120312,-0.018023,2.5114,2.02277,3.08425,1.3,-0.9,29.6,-0.00715858,1.84134,-1.3365,0,-0.00697811,-0.00120312,0,1.59039,-0.80949,0,0,0,-0.467737,0.0988001,-0.167977,-0.54,0.1,-0.186
0.52701,0.00114297,-0.018051,2.49954,1.96131,3.05283,1.3,-0.9,29.6,-0.00715858,1.8414,-1.3365,0,-0.00138359,-0.00114297,0,1.59039,-0.80949,0,0,0,-0.467747,0.0988003,-0.167949,-0.54,0.1,-0.186
0.52701,0.00120312,-0.018051,2.49378,1.93182,3.03775,1.3,-0.9,29.6,-0.00715858,1.8414,-1.3365,0,0.0015039,-0.00120312,0,1.59039,-0.80949,0,0,0,-0.467747,0.0988003,-0.167949,-0.54,0.1,-0.186
0.52701,0.00114297,-0.018079,2.43783,1.64429,2.89061,1.3,-0.9,29.6,-0.00715858,1.84146,-1.3365,0,0.0289952,-0.00114297,0,1.59039,-0.80949,0,0,0,-0.467757,0.0988005,-0.167921,-0.54,0.1,-0.186
0.52701,0.00114297,-0.018079,2.42662,1.58673,2.86102,1.3,-0.9,29.6,-0.00715858,1.84146,-1.3365,0,0.0345898,-0.00114297,0,1.59039,-0.80949,0,0,0,-0.467757,0.0988005,-0.167921,-0.54,0.1,-0.186
0.52701,0.00120312,-0.018107,2.44263,1.66851,2.90309,1.3,-0.9,29.6,-0.00715858,1.84152,-1.3365,0,0.0263484,-0.00120312,0,1.59039,-0.80949,0,0,0,-0.467767,0.0988007,-0.167893,-0.54,0.1,-0.186
0.52701,0.00114297,-0.018107,2.45013,1.70682,2.92262,1.3,-0.9,29.6,-0.00715858,1.84152,-1.3365,0,0.0226187,-0.00114297,0,1.59039,-0.80949,0,0,0,-0.467767,0.0988007,-0.167893,-0.54,0.1,-0.186
0.52701,0.00120312,-0.018107,2.44944,1.70338,2.92089,1.3,-0.9,29.6,-0.00715858,1.84152,-1.3365,0,0.0229796,-0.00120312,0,1.59039,-0.80949,0,0,0,-0.467767,0.0988007,-0.167893,-0.54,0.1,-0.186
0.52701,0.00120312,-0.018107,2.45174,1.71517,2.92693,1.3,-0.9,29.6,-0.00715858,1.84152,-1.3365,0,0.0218367,-0.00120312,0,1.59039,-0.80949,0,0,0,-0.467767,0.0988007,-0.167893,-0.54,0.1,-0.186
0.52701,0.00114297,-0.018107,2.46295,1.77258,2.95632,1.3,-0.9,29.6,-0.00715858,1.84152,-1.3365,0,0.0162421,-0.00114297,0,1.59039,-0.80949,0,0,0,-0.467767,0.0988007,-0.167893,-0.54,0.1,-0.186
0.52701,0.00120312,-0.018079,2.49659,1.94577,3.04497,1.3,-0.9,29.6,-0.00715858,1.84146,-1.3365,0,-0.000180468,-0.00120312,0,1.59039,-0.80949,0,0,0,-0.467757,0.0988005,-0.167921,-0.54,0.1,-0.186
0.52701,0.00120312,-0.018051,2.51228,2.02677,3.0864,1.3,-0.9,29.6,-0.00715858,1.8414,-1.3365,0,-0.00769998,-0.00120312,0,1.59039,-0.80949,0,0,0,-0.467747,0.0988003,-0.167949,-0.54,0.1,-0.186
0.52701,0.00114297,-0.018051,2.57251,2.33565,3.24456,1.3,-0.9,29.6,-0.00715858,1.8414,-1.3365,0,-0.0376577,-0.00114297,0,1.59039,-0.80949,0,0,0,-0.467747,0.0988003,-0.167949,-0.54,0.1,-0.186
0.52701,0.00120312,-0.018023,2.56532,2.29946,3.22608,1.3,-0.9,29.6,-0.00715858,1.84134,-1.3365,0,-0.0338077,-0.00120312,0,1.59039,-0.80949,0,0,0,-0.467737,0.0988001,-0.167977,-0.54,0.1,-0.186
0.52701,0.00114297,-0.018023,2.55844,2.26395,3.20777,1.3,-0.9,29.6,-0.00715858,1.84134,-1.3365,0,-0.0303788,-0.00114297,0,1.59039,-0.80949,0,0,0,-0.467737,0.0988001,-0.167977,-0.54,0.1,-0.186
0.52701,0.00114297,-0.018023,2.55794,2.26143,3.2065,1.3,-0.9,29.6,-0.00715858,1.84134,-1.3365,0,-0.0301382,-0.00114297,0,1.59039,-0.80949,0,0,0,-0.467737,0.0988001,-0.167977,-0.54,0.1,-0.186
0.52701,0.00120312,-0.018023,2.54068,2.17298,3.1612,1.3,-0.9,29.6,-0.00715858,1.84134,-1.3365,0,-0.0215359,-0.00120312,0,1.59039,-0.80949,0,0,0,-0.467737,0.0988001,-0.167977,-0.54,0.1,-0.186
0.52701,0.00114297,-0.018023,2.52866,2.11121,3.12955,1.3,-0.9,29.6,-0.00715858,1.84134,-1.3365,0,-0.0155804,-0.00114297,0,1.59039,-0.80949,0,0,0,-0.467737,0.0988001,-0.167977,-0.54,0.1,-0.186
0.52701,0.00120312,-0.018023,2.52229,2.07863,3.11287,1.3,-0.9,29.6,-0.00715858,1.84134,-1.3365,0,-0.0123922,-0.00120312,0,1.59039,-0.80949,0,0,0,-0.467737,0.0988001,-0.167977,-0.54,0.1,-0.186
0.52701,0.00120312,-0.018023,2.51806,2.05691,3.10174,1.3,-0.9,29.6,-0.00715858,1.84134,-1.3365,0,-0.0102867,-0.00120312,0,1.59039,-0.80949,0,0,0,-0.467737,0.0988001,-0.167977,-0.54,0.1,-0.186
0.52701,0.00114297,-0.018051,2.51104,2.0203,3.08304,1.3,-0.9,29.6,-0.00715858,1.8414,-1.3365,0,-0.00709842,-0.00114297,0,1.59039,-0.80949,0,0,0,-0.467747,0.0988003,-0.167949,-0.54,0.1,-0.186
0.52701,0.00120312,-0.018051,2.49365,1.9312,3.03743,1.3,-0.9,29.6,-0.00715858,1.8414,-1.3365,0,0.00156406,-0.00120312,0,1.59039,-0.80949,0,0,0,-0.467747,0.0988003,-0.167949,-0.54,0.1,-0.186
0.52701,0.00114297,-0.018079,2.44728,1.69273,2.91541,1.3,-0.9,29.6,-0.00715858,1.84146,-1.3365,0,0.0243031,-0.00114297,0,1.59039,-0.80949,0,0,0,-0.467757,0.0988005,-0.167921,-0.54,0.1,-0.186
0.52701,0.00114297,-0.018079,2.42033,1.55446,2.84449,1.3,-0.9,29.6,-0.00715858,1.84146,-1.3365,0,0.0377179,-0.00114297,0,1.59039,-0.80949,0,0,0,-0.467757,0.0988005,-0.167921,-0.54,0.1,-0.186
0.52701,0.00120312,-0.018107,2.43137,1.61076,2.87353,1.3,-0.9,29.6,-0.00715858,1.84152,-1.3365,0,0.0319429,-0.00120312,0,1.59039,-0.80949,0,0,0,-0.467767,0.0988007,-0.167893,-0.54,0.1,-0.186
0,-0.00425346,0,2.76981,0.947214,-0.529478,1.3,-0.9,29.6,-0.00715858,1.84152,-1.3365,0,0.0311609,-0.00114297,-0.0071585,1.84152,-1.3365,0.000156906,0.00120868,-0.00539643,-0.467767,0.0988007,-0.167893,-0.467767,0.0988007,-0.167893
-1E-05,-0.00958948,-1E-06,2.78099,1.00788,-0.935943,1.3,-0.9,29.6,-0.00715858,1.84152,-1.3365,0,0.0276718,-0.00120312,-0.00715826,1.84152,-1.33651,0.000313805,0.00241732,-0.0107926,-0.467767,0.0988007,-0.167893,-0.467765,0.0988007,-0.167894
-2E-05,-0.01498528,-2E-06,2.80303,1.12407,-1.314,1.3,-0.9,29.6,-0.00715858,1.84152,-1.3365,0,0.0187687,-0.00120312,-0.00715787,1.84152,-1.33652,0.000470692,0.00362586,-0.0161884,-0.467767,0.0988007,-0.167893,-0.467762,0.0988008,-0.167895
-4E-05,-0.02044063,-3E-06,2.81618,1.19455,-1.71546,1.3,-0.9,29.6,-0.00715858,1.84152,-1.3365,0,0.014257,-0.00114297,-0.00715732,1.84153,-1.33654,0.00062756,0.00483426,-0.0215836,-0.467767,0.0988007,-0.167893,-0.467758,0.0988009,-0.167896
-6E-05,-0.02577478,-4E-06,2.82578,1.24697,-2.12612,1.3,-0.9,29.6,-0.00715858,1.84152,-1.3365,0,0.01155,-0.00120312,-0.00715662,1.84153,-1.33656,0.000784404,0.00604246,-0.0269779,-0.467767,0.0988007,-0.167893,-0.467753,0.098801,-0.167897
-9E-05,-0.03122673,2.2E-05,2.8379,1.31217,-2.53012,1.3,-0.9,29.6,-0.00715858,1.84146,-1.3365,0,0.00782029,-0.00114297,-0.00715575,1.84154,-1.33659,0.000941058,0.00724903,-0.0323697,-0.467757,0.0988005,-0.167921,-0.467747,0.0988011,-0.167899
-0.00013,-0.03661843,1.9E-05,2.86099,1.4336,-2.90527,1.3,-0.9,29.6,-0.00715858,1.84146,-1.3365,0,-0.00162421,-0.00114297,-0.00715473,1.84155,-1.33663,0.00109781,0.00845648,-0.0377614,-0.467757,0.0988005,-0.167921,-0.467739,0.0988012,-0.167902
-0.00017,-0.04194648,4.5E-05,2.92831,1.78213,-3.16378,1.3,-0.9,29.6,-0.00715858,1.8414,-1.3365,0,-0.0327851,-0.00120312,-0.00715356,1.84156,-1.33667,0.0012543,0.00966174,-0.0431496,-0.467747,0.0988003,-0.167949,-0.467731,0.0988014,-0.167904
-0.00021,-0.04739273,7E-05,2.94983,1.89546,-3.54274,1.3,-0.9,29.6,-0.00715858,1.84134,-1.3365,0,-0.0412069,-0.00114297,-0.00715222,1.84157,-1.33671,0.00141069,0.0108661,-0.0485357,-0.467737,0.0988001,-0.167977,-0.467721,0.0988016,-0.167907
-0.00021,-0.053256483,7.7E-05,2.9396,1.84544,-3.70703,1.3,-0.9,29.6,-0.00715858,1.84134,-1.33656,0,-0.0341687,-0.000661717,-0.00715074,1.84158,-1.33677,0.00156714,0.0120694,-0.0539182,-0.467722,0.0988,-0.167988,-0.46771,0.0988019,-0.167911
-0.00026,-0.058640183,7.3E-05,2.94369,1.86921,-3.72258,1.3,-0.9,29.6,-0.00715858,1.84134,-1.33656,0,-0.0341687,-0.000661717,-0.00714909,1.84159,-1.33682,0.00172362,0.0132745,-0.0593019,-0.467722,0.0988,-0.167988,-0.467698,0.0988021,-0.167915
-0.00026,-0.0530659,0.000107,2.93651,1.8515,-3.75709,1.3,-0.9,29.6,-0.00715858,1.84128,-1.33662,0,-0.0241828,-0.0116101,-0.00714729,1.8416,-1.33688,0.00187959,0.0144731,-0.064676,-0.467697,0.0987997,-0.168026,-0.467685,0.0988024,-0.167919
-0.00027,-0.0312488,0.000114,2.96161,2.0227,-3.69264,1.3,-0.9,29.6,-0.00715858,1.84128,-1.33668,0,-0.0244234,-0.0388007,-0.00714533,1.84162,-1.33695,0.00203577,0.0156732,-0.0700495,-0.467682,0.0987996,-0.168037,-0.467671,0.0988027,-0.167923
-0.00028,-0.0204971,0.000119,2.97725,2.12937,-3.66275,1.3,-0.9,29.6,-0.00715858,1.84128,-1.33674,0,-0.0241226,-0.0549225,-0.00714321,1.84164,-1.33702,0.00219184,0.0168721,-0.0754196,-0.467667,0.0987996,-0.168047,-0.467656,0.098803,-0.167928
-0.0003,-0.0158776,0.000125,2.97695,2.14528,-3.68037,1.3,-0.9,29.6,-0.00715858,1.84128,-1.3368,0,-0.0181671,-0.0649084,-0.00714094,1.84165,-1.3371,0.0023478,0.0180699,-0.080786,-0.467652,0.0987995,-0.168058,-0.467639,0.0988033,-0.167933
-0.00033,-0.0141416,0.000129,2.97764,2.16196,-3.69804,1.3,-0.9,29.6,-0.00715858,1.84128,-1.33686,0,-0.0137757,-0.0720069,-0.00713852,1.84167,-1.33719,0.00250365,0.0192664,-0.0861485,-0.467637,0.0987994,-0.168068,-0.467622,0.0988037,-0.167939
-0.00029,-0.0003687,0.000116,2.96566,2.13137,-3.73766,1.3,-0.9,29.6,-0.00715858,1.84134,-1.33698,0,0.00120312,-0.0911365,-0.00713593,1.84169,-1.33727,0.00265967,0.0204612,-0.0915052,-0.467617,0.0987995,-0.168061,-0.467603,0.0988041,-0.167945
-0.00033,0.0106999,0.000121,2.98187,2.24114,-3.7062,1.3,-0.9,29.6,-0.00715858,1.84134,-1.33704,0,0.00132343,-0.107559,-0.00713319,1.84171,-1.33737,0.00281529,0.021655,-0.0968591,-0.467602,0.0987994,-0.168072,-0.467583,0.0988045,-0.167951
-0.00025,0.00771,0.000146,2.98835,2.2813,-3.71127,1.3,-0.9,29.6,-0.00715858,1.84134,-1.33722,0,0.00114297,-0.109905,-0.0071303,1.84174,-1.33747,0.00297042,0.0228376,-0.102195,-0.467558,0.0987992,-0.168103,-0.467562,0.0988049,-0.167957
-0.00023,0.019031,0.000132,2.98565,2.29424,-3.72951,1.3,-0.9,29.6,-0.00715858,1.8414,-1.33734,0,0.0107078,-0.126568,-0.00712725,1.84176,-1.33757,0.00312609,0.0240275,-0.107537,-0.467538,0.0987992,-0.168096,-0.46754,0.0988054,-0.167964
-0.00022,0.023264,0.000144,2.98257,2.29541,-3.75391,1.3,-0.9,29.6,-0.00715858,1.8414,-1.33746,0,0.0178664,-0.136133,-0.00712405,1.84178,-1.33768,0.0032811,0.0252111,-0.112869,-0.467508,0.0987991,-0.168116,-0.467516,0.0988059,-0.167972
-0.00022,0.020826,0.000158,2.99054,2.34328,-3.75585,1.3,-0.9,29.6,-0.00715858,1.8414,-1.33758,0,0.0171445,-0.139021,-0.00712069,1.84181,-1.3378,0.00343594,0.0263926,-0.118195,-0.467478,0.0987989,-0.168137,-0.467492,0.0988064,-0.167979
-0.00016,0.042278,0.000154,3.00081,2.43786,-3.72959,1.3,-0.9,29.6,-0.00715858,1.84146,-1.33776,0,0.0239421,-0.16579,-0.00711717,1.84184,-1.33792,0.00359098,0.0275714,-0.123512,-0.467443,0.0987989,-0.168141,-0.467466,0.0988069,-0.167987
-0.00011,0.032221,0.000176,3.00141,2.43707,-3.75685,1.3,-0.9,28.2,-0.00715858,1.84146,-1.33794,0,0.0240624,-0.161038,-0.0071135,1.84186,-1.33805,0.00374525,0.0287424,-0.128817,-0.467398,0.0987987,-0.168172,-0.46744,0.0988075,-0.167996
-6E-05,0.040813,0.000171,3.01698,2.53973,-3.72877,0.8,-0.7,28.2,-0.00715858,1.84152,-1.33812,0,0.023521,-0.174934,-0.00710968,1.84189,-1.33818,0.00389997,0.0299165,-0.134121,-0.467363,0.0987986,-0.168175,-0.467412,0.098808,-0.168004
-1E-05,0.039914,0.000192,3.02538,2.59221,-3.72712,0.8,-0.7,28.2,-0.00715858,1.84152,-1.3383,0,0.0230999,-0.179325,-0.0071057,1.84192,-1.33831,0.00405385,0.0310822,-0.139411,-0.467318,0.0987984,-0.168206,-0.467383,0.0988087,-0.168014
2E-05,0.055746,0.000215,3.0456,2.72927,-3.6799,0.8,-0.7,26.7,-0.00715858,1.84152,-1.33848,0,0.0230999,-0.20044,-0.00710157,1.84196,-1.33846,0.00420751,0.0322453,-0.144694,-0.467273,0.0987982,-0.168238,-0.467353,0.0988093,-0.168023
0.00012,0.059684,0.000246,3.0621,2.8303,-3.65206,1.9,-0.1,26.7,-0.00715858,1.84152,-1.33872,0,0.0205132,-0.209644,-0.00709728,1.84199,-1.3386,0.00436068,0.0333981,-0.14996,-0.467213,0.0987979,-0.168279,-0.467322,0.0988099,-0.168033
0.00014,0.052673,0.000268,3.07632,2.90297,-3.64178,1.9,-0.1,26.7,-0.00715858,1.84152,-1.3389,0,0.0150992,-0.2079,-0.00709284,1.84202,-1.33876,0.00451388,0.0345552,-0.155227,-0.467168,0.0987977,-0.168311,-0.467289,0.0988106,-0.168043
0.00023,0.051936,0.000299,3.09019,2.98358,-3.62494,1.9,-0.1,25.2,-0.00715858,1.84152,-1.33914,0,0.0120312,-0.212411,-0.00708825,1.84206,-1.33891,0.00466655,0.0357015,-0.160475,-0.467108,0.0987974,-0.168352,-0.467256,0.0988113,-0.168053
0.0003,0.064623,0.000324,3.11059,3.12395,-3.5758,1.9,-0.1,25.2,-0.00709842,1.84152,-1.33938,0.000120312,0.0100461,-0.230338,-0.0070835,1.84209,-1.33908,0.00481501,0.0368454,-0.165715,-0.467048,0.0988072,-0.168388,-0.467221,0.098812,-0.168064
0.00037,0.070101,0.000355,3.12558,3.21882,-3.55072,1.9,-0.1,25.2,-0.00709842,1.84152,-1.33962,0.00120312,0.00860232,-0.241046,-0.0070786,1.84213,-1.33925,0.00496704,0.0379848,-0.170945,-0.466988,0.0988069,-0.16843,-0.467185,0.0988127,-0.168075
0.00044,0.067948,0.000384,3.1343,3.27177,-3.54865,1.9,-0.1,23.6,-0.00709842,1.84152,-1.33986,0.00120312,0.00751951,-0.244113,-0.00707355,1.84217,-1.33942,0.00511879,0.0391206,-0.176165,-0.466928,0.0988066,-0.168471,-0.467149,0.0988135,-0.168087
0.00051,0.075551,0.000414,3.15009,3.37348,-3.51998,1.5,-0.1,23.6,-0.00709842,1.84152,-1.34011,0.00114297,0.00667733,-0.256927,-0.00706834,1.84221,-1.3396,0.00527027,0.0402529,-0.181376,-0.466868,0.0988063,-0.168513,-0.467111,0.0988143,-0.168099
0.00057,0.073779,0.000438,3.13798,3.39448,-3.53001,1.5,-0.1,23.6,-0.00703826,1.84152,-1.34035,0.0154,0.00601561,-0.260356,-0.00706299,1.84225,-1.33978,0.00541702,0.0413826,-0.186577,-0.466808,0.0988162,-0.168549,-0.467072,0.0988151,-0.168111
0.00068,0.084121,0.000477,3.15233,3.50128,-3.49632,1.5,-0.1,22.1,-0.00703826,1.84152,-1.34065,0.0182273,0.00547421,-0.275876,-0.00705748,1.84229,-1.33997,0.00556745,0.0424982,-0.191755,-0.466733,0.0988158,-0.168601,-0.467032,0.0988159,-0.168124
0.00072,0.068653,0.000505,3.15087,3.47927,-3.53548,2.6,-0.8,22.1,-0.00703826,1.84152,-1.34089,0.0177461,0.00499296,-0.265589,-0.00705182,1.84234,-1.34017,0.00571793,0.0436191,-0.196936,-0.466673,0.0988155,-0.168642,-0.46699,0.0988168,-0.168137
0.00082,0.079138,0.000544,3.16777,3.59036,-3.50017,2.6,-0.8,22.1,-0.00703826,1.84152,-1.34119,0.0174453,0.00463202,-0.28123,-0.007046,1.84238,-1.34037,0.00586774,0.0447265,-0.202092,-0.466598,0.0988151,-0.168694,-0.466948,0.0988177,-0.16815
0.00092,0.084209,0.000555,3.18504,3.67744,-3.48041,2.6,-0.8,20.7,-0.00703826,1.84158,-1.34149,0.0138961,0.00445155,-0.291456,-0.00704004,1.84243,-1.34057,0.00601824,0.0458385,-0.207247,-0.466533,0.098815,-0.168718,-0.466904,0.0988186,-0.168163
0.00101,0.087307,0.000559,3.19354,3.73072,-3.47707,2.3,-0.6,20.7,-0.00697811,1.84164,-1.34179,0.0112492,0.00613592,-0.299698,-0.00703393,1.84247,-1.34078,0.0061634,0.046948,-0.212391,-0.466468,0.098825,-0.168736,-0.46686,0.0988195,-0.168177
0.00109,0.080079,0.000596,3.14511,3.47267,-3.63401,2.3,-0.6,20.7,-0.00697811,1.84164,-1.34209,0.0106476,0.0326648,-0.297592,-0.00702766,1.84252,-1.341,0.00631215,0.0480428,-0.217513,-0.466393,0.0988246,-0.168788,-0.466814,0.0988205,-0.168192
0.00117,0.086087,0.000606,3.13702,3.44977,-3.66921,2.3,-0.6,19.2,-0.00697811,1.8417,-1.34239,0.0107078,0.0428913,-0.308721,-0.00702125,1.84257,-1.34122,0.00646164,0.0491428,-0.222634,-0.466328,0.0988244,-0.168812,-0.466767,0.0988214,-0.168206
0.00125,0.088859,0.000615,3.1352,3.44602,-3.69027,2.2,-0.5,19.2,-0.00697811,1.84176,-1.34269,0.0107078,0.0486663,-0.316602,-0.00701469,1.84262,-1.34144,0.00661084,0.0502389,-0.227743,-0.466263,0.0988243,-0.168836,-0.46672,0.0988224,-0.168221
0.00132,0.081355,0.000622,3.10622,3.25957,-3.79236,2.2,-0.5,19.2,-0.00697811,1.84182,-1.34299,0.0107078,0.0642467,-0.314195,-0.00700797,1.84267,-1.34167,0.00675973,0.0513309,-0.23284,-0.466198,0.0988241,-0.168859,-0.466671,0.0988234,-0.168237
0.00144,0.092529,0.000641,3.11791,3.30982,-3.76912,2.2,-0.5,17.7,-0.00697811,1.84188,-1.34335,0.0107078,0.0663522,-0.330438,-0.00700111,1.84272,-1.34191,0.00690789,0.0524072,-0.237909,-0.466118,0.0988239,-0.168893,-0.46662,0.0988245,-0.168252
0.0015,0.087204,0.00062,3.11762,3.27039,-3.79668,1.9,-0.3,17.7,-0.00697811,1.842,-1.34365,0.010407,0.0686983,-0.330197,-0.0069941,1.84278,-1.34215,0.00705733,0.0535012,-0.242993,-0.466063,0.0988239,-0.168889,-0.466569,0.0988255,-0.168269
0.00162,0.083483,0.000638,3.09854,3.13518,-3.87076,1.9,-0.3,17.7,-0.00697811,1.84206,-1.34402,0.0089031,0.0813912,-0.33152,-0.00698694,1.84283,-1.3424,0.00720485,0.0545687,-0.248037,-0.465983,0.0988237,-0.168923,-0.466517,0.0988266,-0.168285
0.00167,0.073552,0.000617,3.08194,3.00114,-3.94793,1.9,-0.3,17.7,-0.00697811,1.84218,-1.34432,0.00769998,0.0907756,-0.326648,-0.00697963,1.84289,-1.34265,0.00735371,0.0556549,-0.253096,-0.465928,0.0988237,-0.168919,-0.466464,0.0988277,-0.168302
0.00178,0.071421,0.000634,3.0808,2.9631,-3.97192,3.2,0.2,17.7,-0.00697811,1.84224,-1.34468,0.0068578,0.0946857,-0.329535,-0.00697218,1.84294,-1.3429,0.00750057,0.0567134,-0.258114,-0.465848,0.0988234,-0.168953,-0.466409,0.0988289,-0.168319
0.00187,0.067488,0.000623,3.06347,2.83761,-4.04269,3.2,0.2,17.7,-0.00697811,1.84236,-1.34504,0.00613592,0.106236,-0.330618,-0.00696458,1.843,-1.34317,0.00764836,0.0577786,-0.26313,-0.465778,0.0988234,-0.168959,-0.466354,0.09883,-0.168336
0.00227,0.069586,0.000607,3.04351,2.70977,-4.10957,3.2,0.2,17.7,-0.00697811,1.8426,-1.3457,0.00511327,0.120854,-0.337656,-0.00695683,1.84306,-1.34343,0.00779603,0.0587972,-0.26807,-0.465653,0.0988234,-0.168961,-0.466297,0.0988312,-0.168354
0.002,0.064516,0.000589,3.04876,2.69815,-4.12747,3.2,0.2,13.2,-0.00697811,1.8426,-1.3457,0.00511327,0.120854,-0.337656,-0.00694893,1.84312,-1.3437,0.00794347,0.0599091,-0.27314,-0.465653,0.0988234,-0.168961,-0.466239,0.0988324,-0.168372
0.00208,0.07115,0.000577,3.04901,2.6823,-4.13663,2.4,0.4,13.2,-0.00697811,1.84272,-1.34606,0.00469218,0.126388,-0.349266,-0.00694089,1.84318,-1.34398,0.0080903,0.0609614,-0.278116,-0.465583,0.0988233,-0.168967,-0.466181,0.0988336,-0.16839
0.0021,0.060215,0.000553,3.03635,2.57198,-4.20159,2.4,0.4,13.2,-0.00697811,1.84284,-1.34636,0.00433124,0.132704,-0.343311,-0.00693271,1.84324,-1.34426,0.00823732,0.062023,-0.283096,-0.465528,0.0988234,-0.168962,-0.466121,0.0988349,-0.168409
0.00217,0.059885,0.000512,3.02688,2.49483,-4.24601,2.4,0.4,13.2,-0.00697811,1.84302,-1.34672,0.00403046,0.140825,-0.347943,-0.00692437,1.84331,-1.34455,0.0083849,0.063079,-0.288058,-0.465468,0.0988235,-0.16894,-0.46606,0.0988361,-0.168428
0.00224,0.053928,0.000498,3.02413,2.44474,-4.27759,2.1,0.5,13.2,-0.00697811,1.84314,-1.34708,0.00378983,0.143653,-0.34692,-0.0069159,1.84337,-1.34484,0.00853076,0.0641181,-0.292992,-0.465398,0.0988235,-0.168946,-0.465998,0.0988374,-0.168448
0.00225,0.054463,0.000475,3.03679,2.48176,-4.26452,2.1,0.5,13.2,-0.00697811,1.84326,-1.34738,0.00354921,0.141307,-0.352394,-0.00690728,1.84344,-1.34513,0.00867682,0.0651673,-0.297931,-0.465343,0.0988235,-0.168942,-0.465935,0.0988387,-0.168467
0.0023,0.048582,0.000432,3.05814,2.55474,-4.23302,2.1,0.5,11.8,-0.00697811,1.84344,-1.34774,0.00336874,0.131862,-0.351432,-0.00689851,1.8435,-1.34544,0.00882346,0.0662107,-0.30285,-0.465283,0.0988237,-0.16892,-0.465871,0.09884,-0.168488
0.00237,0.054761,0.000418,3.06355,2.56458,-4.23172,2.1,0.5,11.8,-0.00697811,1.84356,-1.34811,0.00318827,0.13499,-0.362501,-0.0068896,1.84357,-1.34574,0.0089683,0.0672364,-0.30774,-0.465213,0.0988236,-0.168926,-0.465805,0.0988414,-0.168508
0.00242,0.061014,0.000403,3.08188,2.64019,-4.1971,2.1,0.5,11.8,-0.00697811,1.84368,-1.34847,0.00300781,0.131802,-0.37363,-0.00688055,1.84364,-1.34605,0.00911278,0.0682575,-0.312616,-0.465143,0.0988236,-0.168932,-0.465739,0.0988428,-0.168529
0.00246,0.047852,0.000388,3.0967,2.66966,-4.1895,2.1,0.5,8.8,-0.00697811,1.8438,-1.34883,0.00288749,0.12314,-0.365328,-0.00687136,1.84371,-1.34637,0.00925689,0.0692739,-0.317476,-0.465072,0.0988235,-0.168938,-0.465672,0.0988442,-0.16855
0.0025,0.04806,0.000373,3.09181,2.61783,-4.22118,1.4,0.7,8.8,-0.00697811,1.84392,-1.34919,0.00270702,0.129275,-0.370381,-0.00686203,1.84378,-1.34669,0.00940063,0.0702855,-0.322321,-0.465002,0.0988235,-0.168944,-0.465603,0.0988456,-0.168571
0.00259,0.04632,0.000367,3.11776,2.72189,-4.17246,1.4,0.7,8.8,-0.00697811,1.84404,-1.34961,0.00258671,0.119169,-0.373449,-0.00685255,1.84385,-1.34702,0.0095434,0.0712763,-0.327129,-0.464917,0.0988234,-0.16896,-0.465534,0.098847,-0.168593
0.00262,0.046199,0.000351,3.11189,2.66479,-4.20753,1.4,0.7,7.3,-0.00697811,1.84416,-1.34997,0.00252656,0.125726,-0.378141,-0.00684293,1.84392,-1.34735,0.00968636,0.0722781,-0.331942,-0.464847,0.0988234,-0.168966,-0.465463,0.0988485,-0.168615
0.00265,0.032499,0.000334,3.10724,2.5942,-4.25123,1.3,0.7,7.3,-0.00697811,1.84428,-1.35033,0.00240624,0.126508,-0.369238,-0.00683317,1.844,-1.34768,0.00982892,0.073275,-0.336739,-0.464777,0.0988233,-0.168972,-0.465392,0.09885,-0.168638
0.00267,0.039749,0.000317,3.12584,2.67319,-4.21462,1.3,0.7,7.3,-0.00697811,1.84441,-1.35069,0.00228593,0.12338,-0.381269,-0.00682328,1.84407,-1.34802,0.00997109,0.074267,-0.34152,-0.464706,0.0988233,-0.168977,-0.465319,0.0988515,-0.16866
0.00274,0.028811,0.00031,3.13052,2.65542,-4.23005,1.3,0.7,5.9,-0.00697811,1.84453,-1.35111,0.00222578,0.120433,-0.375073,-0.00681324,1.84414,-1.34837,0.0101122,0.0752371,-0.346262,-0.464621,0.0988232,-0.168993,-0.465246,0.098853,-0.168683
0.00275,0.029718,0.000292,3.14728,2.71561,-4.20489,2.2,0.2,5.9,-0.00697811,1.84465,-1.35147,0.00216562,0.115981,-0.380728,-0.00680306,1.84422,-1.34872,0.0102536,0.0762191,-0.35101,-0.464551,0.0988231,-0.168999,-0.465171,0.0988546,-0.168707
0.00277,0.031003,0.000274,3.12948,2.60011,-4.2689,2.2,0.2,5.9,-0.00697811,1.84477,-1.35184,0.00204531,0.128794,-0.386744,-0.00679275,1.8443,-1.34907,0.0103945,0.077196,-0.355741,-0.464481,0.0988231,-0.169005,-0.465095,0.0988561,-0.168731
0.00283,0.025469,0.000266,3.1582,2.71319,-4.21629,2.2,0.2,5.9,-0.00697811,1.84489,-1.35226,0.00198515,0.11574,-0.385901,-0.00678229,1.84438,-1.34943,0.0105344,0.0781503,-0.360432,-0.464395,0.098823,-0.169021,-0.465018,0.0988577,-0.168755
